neighborhood	logFC	logCPM	F	PValue	FDR	Nhood	SpatialFDR	finalIdent	finalIdent_fraction
2108	3.828463914	8.688030325	9.738485396	0.005996408	0.995803853	2108	0.99284724	CD16 NK	0.957920792
942	3.559456219	8.56580122	8.089124118	0.010893958	0.995803853	942	0.99284724	CD16 NK	0.954423592
1146	3.925036876	8.851919291	7.890310689	0.01174392	0.995803853	1146	0.99284724	CD16 NK	0.947368421
730	3.172871173	8.62893902	7.790866648	0.01219698	0.995803853	730	0.99284724	CD16 NK	0.855263158
2129	-7.129593536	10.01324222	7.356853449	0.014419862	0.995803853	2129	0.99284724	CD4 Naive	0.927083333
828	3.224531844	8.834069	7.297565605	0.014757676	0.995803853	828	0.99284724	CD16 NK	0.831818182
2084	3.31199715	8.698738805	7.259014285	0.014982138	0.995803853	2084	0.99284724	CD16 NK	0.932432432
2139	-4.645200464	9.472226837	7.006256129	0.016553228	0.995803853	2139	0.99284724	CD4 Naive	0.897727273
1245	3.207033227	8.448360847	6.930276993	0.017061369	0.995803853	1245	0.99284724	CD16 NK	0.966942149
1932	3.009648174	8.564119713	6.927554234	0.017079904	0.995803853	1932	0.99284724	CD16 NK	0.994818653
1497	2.80780515	8.549930401	6.549167499	0.019892579	0.995803853	1497	0.99284724	CD16 NK	0.883152174
770	3.008877976	9.014151041	6.540430453	0.019945184	0.995803853	770	0.99284724	CD16 NK	0.857692308
1495	2.714494571	8.578664848	5.92117098	0.025803535	0.995803853	1495	0.99284724	CD4 Activated	0.742937853
1053	-4.71489211	9.756398534	5.767385687	0.027540778	0.995803853	1053	0.99284724	CD4 Naive	0.864016736
970	2.899549323	8.927592728	5.615348865	0.029390515	0.995803853	970	0.99284724	CD16 NK	0.950310559
549	-4.506441606	9.97003072	5.309148423	0.033563252	0.995803853	549	0.99284724	CD4 Naive	0.951438849
1966	2.711961413	8.901134126	5.25922406	0.034305931	0.995803853	1966	0.99284724	CD16 NK	0.987654321
1980	-3.913324507	9.456976298	5.149765315	0.03600102	0.995803853	1980	0.99284724	CD4 Naive	0.874074074
381	-4.322387222	10.17803306	5.144661325	0.03608237	0.995803853	381	0.99284724	Mixed	0.645027624
122	-4.167578679	10.00678044	5.100976821	0.036787319	0.995803853	122	0.99284724	CD4 Naive	0.839655172
1399	-3.836989118	9.345051901	5.012679545	0.038260929	0.995803853	1399	0.99284724	Mixed	0.680933852
103	-3.669841283	9.452150142	4.728971632	0.043474982	0.995803853	103	0.99284724	Mixed	0.6
804	-2.753002646	9.063527056	4.702124162	0.043657009	0.995803853	804	0.99284724	CD4 Naive	0.764132554
2195	-3.680905184	9.940143905	4.717799501	0.043696435	0.995803853	2195	0.99284724	CD4 Naive	0.917218543
1017	-3.248063433	9.69691561	4.647050523	0.04477405	0.995803853	1017	0.99284724	CD4 Naive	0.865671642
75	-3.332854508	8.852117448	4.658536348	0.044893058	0.995803853	75	0.99284724	Mixed	0.388535032
1209	-4.477984332	9.150339905	4.639348293	0.045288544	0.995803853	1209	0.99284724	Mixed	0.556818182
2058	2.582206709	8.703836766	4.638842448	0.045299024	0.995803853	2058	0.99284724	CD16 NK	0.864300626
1326	-4.936109154	9.657822355	4.598262265	0.04614893	0.995803853	1326	0.99284724	CD4 Naive	0.866840731
945	2.917611087	8.230753853	4.437817226	0.04969406	0.995803853	945	0.99284724	CD4 Naive	0.834408602
1453	-3.363466208	9.391919801	4.43484308	0.049762678	0.995803853	1453	0.99284724	Mixed	0.460966543
577	2.441705873	8.701753021	4.421006925	0.050083341	0.995803853	577	0.99284724	CD16 NK	0.938428875
1580	2.094593614	8.194902624	4.365172817	0.051031787	0.995803853	1580	0.99284724	CD16 NK	0.950155763
2151	-4.049626515	9.866984414	4.371182813	0.051257965	0.995803853	2151	0.99284724	CD4 Naive	0.762183236
1207	2.504975621	8.519840921	4.304488038	0.05288045	0.995803853	1207	0.99284724	CD16 NK	0.939467312
527	-3.783435091	10.61637302	4.303812449	0.052897186	0.995803853	527	0.99284724	CD4 Naive	0.876506024
1070	-3.878063602	9.650411092	4.280796677	0.053471011	0.995803853	1070	0.99284724	CD4 Naive	0.85060241
160	-2.646184498	9.443488696	4.264881849	0.053496904	0.995803853	160	0.99284724	Mixed	0.621052632
648	-4.180614974	9.878821125	4.241357803	0.054471106	0.995803853	648	0.99284724	CD4 Naive	0.898706897
216	-3.12566029	9.699101796	4.212540345	0.054870617	0.995803853	216	0.99284724	CD4 Naive	0.792915531
1619	-4.219475176	8.895528034	4.194101166	0.055698056	0.995803853	1619	0.99284724	CD8 Activated	0.994397759
1908	-3.250731512	9.363305403	4.146073025	0.056977919	0.995803853	1908	0.99284724	Mixed	0.541791045
2231	-3.272265291	9.327602062	4.087210303	0.058593215	0.995803853	2231	0.99284724	Mixed	0.511210762
567	-4.821125303	9.25194299	4.065682733	0.059197172	0.995803853	567	0.99284724	CD8 Activated	0.986813187
66	2.791091263	8.887858752	4.01215476	0.060730448	0.995803853	66	0.99284724	CD14 Monocytes	0.997601918
272	-2.465833197	8.525035114	3.960218453	0.062234462	0.995803853	272	0.99284724	Mixed	0.549079755
278	-3.877422074	10.35751898	3.93266389	0.063093251	0.995803853	278	0.99284724	CD4 Naive	0.825842697
1747	-2.726127681	9.409383003	3.91084786	0.063368074	0.995803853	1747	0.99284724	CD4 Naive	0.872937294
993	-3.292802111	9.748009114	3.916985915	0.063571775	0.995803853	993	0.99284724	CD4 Naive	0.808219178
2073	2.098444122	8.227614555	3.872732628	0.06455146	0.995803853	2073	0.99284724	Mixed	0.612244898
485	-2.75849897	9.357539797	3.841414884	0.065543012	0.995803853	485	0.99284724	CD4 Naive	0.849829352
2228	2.680764475	8.694728788	3.833615167	0.066188386	0.995803853	2228	0.99284724	CD14 Monocytes	0.985365854
1953	2.143034816	8.783654569	3.825156657	0.066452493	0.995803853	1953	0.99284724	CD16 NK	0.975982533
849	1.74708199	8.554647229	3.783378326	0.067427631	0.995803853	849	0.99284724	Mixed	0.693670886
652	-2.814458816	9.446859369	3.760229649	0.068196842	0.995803853	652	0.99284724	Mixed	0.56993007
755	-3.475998329	10.05135888	3.756215192	0.068730352	0.995803853	755	0.99284724	CD4 Naive	0.824345146
1216	-3.263491933	10.18321611	3.693148717	0.070885914	0.995803853	1216	0.99284724	CD4 Naive	0.886426593
957	-2.723737894	9.705365398	3.677515607	0.071029956	0.995803853	957	0.99284724	CD4 Naive	0.805642633
430	-2.461303196	8.744806618	3.686080391	0.071123958	0.995803853	430	0.99284724	CD16 NK	0.992687386
1179	-2.369331392	8.472766571	3.684539106	0.071157519	0.995803853	1179	0.99284724	CD16 NK	0.95814978
1704	1.980230095	8.802570341	3.63768638	0.072442899	0.995803853	1704	0.99284724	CD4 Activated	0.882716049
1688	1.901146449	8.653881843	3.568089201	0.074991233	0.995803853	1688	0.99284724	CD8 Activated	0.971360382
1372	-2.861472234	9.541355782	3.56612407	0.07527176	0.995803853	1372	0.99284724	CD4 Naive	0.853790614
2144	-3.974383037	9.830741686	3.564405145	0.075535983	0.995803853	2144	0.99284724	CD4 Naive	0.914634146
199	-2.90337329	9.854400997	3.505733818	0.077559361	0.995803853	199	0.99284724	CD4 Naive	0.891089109
9	-2.77475896	10.20226967	3.459232526	0.07918987	0.995803853	9	0.99284724	CD4 Naive	0.837370242
443	-2.995806947	10.3291523	3.458842447	0.07924312	0.995803853	443	0.99284724	CD4 Naive	0.863317757
501	-2.693108816	9.469440805	3.381031066	0.082412036	0.995803853	501	0.99284724	CD4 Naive	0.861818182
166	-2.567828339	9.90806805	3.36499302	0.083047958	0.995803853	166	0.99284724	CD4 Naive	0.846238938
1464	-2.874524281	9.396357524	3.329933554	0.08495455	0.995803853	1464	0.99284724	CD4 Naive	0.921875
1739	-3.109638773	9.042637659	3.308486823	0.085882902	0.995803853	1739	0.99284724	CD8 Activated	0.924349882
1234	-2.886296104	10.29563891	3.291837985	0.08623134	0.995803853	1234	0.99284724	CD4 Naive	0.762632197
276	2.414445621	8.944123442	3.290024422	0.086691635	0.995803853	276	0.99284724	CD16 NK	0.973809524
1571	-2.462981151	9.596565132	3.24300343	0.088373992	0.995803853	1571	0.99284724	CD4 Naive	0.859335038
318	2.566930364	8.67175601	3.237027948	0.089063349	0.995803853	318	0.99284724	CD14 Monocytes	0.960674157
1628	-2.628009937	9.333971201	3.218877767	0.089600972	0.995803853	1628	0.99284724	CD4 Naive	0.77689243
1931	-3.277530243	8.037434392	3.200170632	0.090757882	0.995803853	1931	0.99284724	CD16 NK	1
1369	1.926121543	8.507525222	3.187759439	0.091337022	0.995803853	1369	0.99284724	CD8 Activated	0.811989101
1749	-2.401474197	8.724283921	3.144793752	0.093375849	0.995803853	1749	0.99284724	Mixed	0.571428571
1662	-2.984790369	9.132861398	3.106636262	0.095231672	0.995803853	1662	0.99284724	CD8 Activated	0.984649123
1611	-2.470205205	8.652109288	3.058089009	0.097656179	0.995803853	1611	0.99284724	CD16 NK	0.967509025
899	-3.504530987	8.683475226	3.049588115	0.098088195	0.995803853	899	0.99284724	CD8 Activated	0.993650794
1871	-3.312827069	9.278007524	3.038985781	0.098630181	0.995803853	1871	0.99284724	CD8 Activated	0.937759336
616	-2.976991059	9.381067088	3.009843609	0.100138273	0.995803853	616	0.99284724	CD8 Activated	0.97199341
128	-3.473158149	8.933779285	3.002185593	0.100539092	0.995803853	128	0.99284724	GDT	0.92393736
2182	-3.117389339	9.886092327	2.987364293	0.101320247	0.995803853	2182	0.99284724	CD4 Naive	0.844
1311	-3.160125771	9.04576847	2.986440625	0.101369167	0.995803853	1311	0.99284724	CD8 Activated	0.981132075
1239	-2.47788924	9.71402424	2.970308802	0.101803016	0.995803853	1239	0.99284724	CD4 Naive	0.771959459
1247	-2.058141178	8.507119084	2.971377938	0.102014035	0.995803853	1247	0.99284724	Mixed	0.544642857
2076	-2.62185601	9.012133549	2.965363646	0.102493096	0.995803853	2076	0.99284724	CD4 Naive	0.748387097
1935	-2.243779858	8.248277846	2.957817918	0.102868674	0.995803853	1935	0.99284724	CD16 NK	0.773162939
446	2.12179024	8.514738787	2.956804327	0.102953736	0.995803853	446	0.99284724	CD16 NK	0.974358974
274	1.900080796	8.838165105	2.946954066	0.103477984	0.995803853	274	0.99284724	CD8 Activated	0.946351931
1609	-3.462615448	9.254984606	2.931374741	0.104336851	0.995803853	1609	0.99284724	CD8 Activated	0.983471074
335	-2.262159791	9.002317487	2.921617896	0.104651222	0.995803853	335	0.99284724	CD16 NK	0.992937853
388	-2.564808007	9.48887043	2.920448616	0.104892057	0.995803853	388	0.99284724	CD4 Naive	0.802197802
380	-2.149705998	9.140092107	2.906305311	0.105295761	0.995803853	380	0.99284724	CD4 Naive	0.853909465
4	-2.716323681	10.08205023	2.909160602	0.105532709	0.995803853	4	0.99284724	CD4 Naive	0.924507659
1874	-2.039025779	8.629910182	2.904525001	0.105611891	0.995803853	1874	0.99284724	CD16 NK	0.904458599
77	-3.717676823	8.8955002	2.900377759	0.106052724	0.995803853	77	0.99284724	GDT	0.894736842
1514	-2.252145761	9.517632328	2.860858172	0.107862255	0.995803853	1514	0.99284724	Mixed	0.526772793
158	-2.509729211	9.413181261	2.865113926	0.107945221	0.995803853	158	0.99284724	CD4 Naive	0.9445629
1947	1.817086595	8.471792887	2.84128826	0.109417534	0.995803853	1947	0.99284724	Mixed	0.423469388
2141	-2.181918388	8.44437973	2.837856954	0.1096168	0.995803853	2141	0.99284724	CD16 NK	0.970893971
1698	1.795834444	8.424567295	2.829235412	0.110110436	0.995803853	1698	0.99284724	CD14 Monocytes	0.962059621
357	-2.11433872	8.880668869	2.819142917	0.110488222	0.995803853	357	0.99284724	CD16 NK	0.97044335
992	-2.062746282	8.611291297	2.821968082	0.110545165	0.995803853	992	0.99284724	Mixed	0.506775068
53	-2.537366877	9.29622378	2.797247896	0.112008224	0.995803853	53	0.99284724	CD4 Naive	0.902654867
1492	-1.686993222	8.742902597	2.784806745	0.112325235	0.995803853	1492	0.99284724	CD4 Activated	0.930056711
731	-2.853760152	8.882150893	2.791931691	0.112325872	0.995803853	731	0.99284724	CD8 Activated	0.939790576
202	1.780054443	8.709737504	2.786167623	0.112640915	0.995803853	202	0.99284724	CD4 Activated	0.947963801
1289	1.663251778	8.873223601	2.760965411	0.113769323	0.995803853	1289	0.99284724	CD16 NK	0.791583166
107	-2.360588639	8.911153931	2.758276709	0.114361904	0.995803853	107	0.99284724	CD4 Naive	0.89059081
1668	-2.333612312	9.554474346	2.744947509	0.114751964	0.995803853	1668	0.99284724	CD4 Naive	0.891304348
2146	2.242287514	7.894116974	2.732234944	0.115967639	0.995803853	2146	0.99284724	CD14 Monocytes	0.94629156
1015	-3.562355872	9.604879966	2.710812957	0.117308744	0.995803853	1015	0.99284724	CD8 Activated	0.988654781
1872	-3.443973348	8.784704849	2.698964713	0.118058457	0.995803853	1872	0.99284724	GDT	0.888613861
1731	-2.16691942	9.036033707	2.676490131	0.119093963	0.995803853	1731	0.99284724	CD16 NK	0.981617647
1253	1.713151504	9.149843977	2.667885518	0.11962335	0.995803853	1253	0.99284724	CD4 Activated	0.768606225
89	-1.734229595	8.760484319	2.665324317	0.119789448	0.995803853	89	0.99284724	CD4 Naive	0.982142857
507	-2.190735955	9.629383948	2.658741788	0.120217602	0.995803853	507	0.99284724	CD4 Naive	0.731958763
1509	-1.818469664	8.586373555	2.650732859	0.120741005	0.995803853	1509	0.99284724	Mixed	0.662125341
150	1.576209089	8.568554097	2.644614804	0.121142671	0.995803853	150	0.99284724	CD8 Activated	0.929090909
141	-2.15247992	8.751804296	2.646713519	0.12143391	0.995803853	141	0.99284724	Cycling	0.729970326
846	-1.989113319	8.992346489	2.613685043	0.123197932	0.995803853	846	0.99284724	CD4 Naive	0.942460317
1288	-2.15298404	8.926708913	2.613766916	0.123621772	0.995803853	1288	0.99284724	CD16 NK	0.950790861
1226	1.933047956	8.55065903	2.603666168	0.124301976	0.995803853	1226	0.99284724	CD14 Monocytes	0.991467577
656	2.61670577	8.99425171	2.583074617	0.125702622	0.995803853	656	0.99284724	CD14 Monocytes	0.997695853
1790	-1.919927229	8.402831718	2.572007991	0.126231581	0.995803853	1790	0.99284724	Mixed	0.450331126
1789	-2.238092862	8.222354191	2.561546325	0.127187313	0.995803853	1789	0.99284724	CD8 Activated	0.984649123
1228	-2.300878466	8.862295013	2.552231059	0.127836268	0.995803853	1228	0.99284724	Mixed	0.513586957
1939	-2.237450061	9.687461949	2.54361829	0.128010419	0.995803853	1939	0.99284724	CD4 Naive	0.897546898
1845	-2.389981291	9.504840398	2.549422629	0.128023709	0.995803853	1845	0.99284724	Mixed	0.491909385
493	2.56209276	8.777573122	2.547567902	0.128162626	0.995803853	493	0.99284724	CD14 Monocytes	0.97311828
2138	-1.754759472	8.716594408	2.533976623	0.128690168	0.995803853	2138	0.99284724	CD4 Naive	0.97740113
2102	1.755161789	8.735294436	2.53943628	0.128734131	0.995803853	2102	0.99284724	Mixed	0.642352941
1414	-2.344970901	9.829281152	2.532751461	0.128816276	0.995803853	1414	0.99284724	CD4 Naive	0.937333333
1443	2.844592851	8.931119469	2.524876059	0.129765134	0.995803853	1443	0.99284724	CD14 Monocytes	0.898305085
1805	-2.455919234	9.976047369	2.505647863	0.131111286	0.995803853	1805	0.99284724	Mixed	0.538896747
723	-2.469231639	8.139156867	2.501788766	0.131420401	0.995803853	723	0.99284724	CD8 Activated	0.986807388
1835	-2.444354175	9.74930208	2.490236491	0.132258202	0.995803853	1835	0.99284724	CD4 Naive	0.912371134
837	-2.227693715	9.778912532	2.476536582	0.132830905	0.995803853	837	0.99284724	CD4 Naive	0.741765481
1012	-2.934620588	9.09367105	2.479498651	0.133042721	0.995803853	1012	0.99284724	CD8 Activated	0.960187354
288	2.455265172	9.29674872	2.473591869	0.133476671	0.995803853	288	0.99284724	CD14 Monocytes	0.899641577
142	-2.578484384	9.156925852	2.472101864	0.133586406	0.995803853	142	0.99284724	CD8 Activated	0.892405063
1617	-2.078569061	8.823257314	2.468016229	0.133887862	0.995803853	1617	0.99284724	CD16 NK	0.791139241
696	-1.698445966	8.808698101	2.456868245	0.134285489	0.995803853	696	0.99284724	CD4 Naive	0.987745098
2000	2.205490304	8.643480552	2.455350035	0.134827662	0.995803853	2000	0.99284724	CD16 NK	0.958083832
1344	1.98717045	8.086943274	2.453873491	0.134937736	0.995803853	1344	0.99284724	CD4 Naive	0.78342246
785	-2.87927328	8.857953605	2.442756036	0.135770017	0.995803853	785	0.99284724	CD8 Activated	0.918994413
664	1.686806065	8.640032331	2.423346988	0.137237952	0.995803853	664	0.99284724	CD8 Activated	0.850308642
1218	-2.113971743	9.551108025	2.405777739	0.138154614	0.995803853	1218	0.99284724	CD4 Naive	0.71957672
361	-1.716523313	8.407179435	2.398469814	0.138718989	0.995803853	361	0.99284724	CD4 Activated	0.716942149
1560	-2.183040152	8.722277724	2.400728562	0.138972917	0.995803853	1560	0.99284724	CD4 Naive	0.853896104
1701	-2.229616399	8.589129409	2.390007499	0.139804556	0.995803853	1701	0.99284724	CD16 NK	0.997979798
1816	-2.042475298	7.893717592	2.381968591	0.140003627	0.995803853	1816	0.99284724	CD8 Activated	0.992443325
1705	2.721434044	8.681000332	2.377121458	0.140812127	0.995803853	1705	0.99284724	CD14 Monocytes	0.965014577
1452	-2.92191559	8.775619259	2.370615299	0.141324193	0.995803853	1452	0.99284724	GDT	0.910224439
97	-1.841703307	8.788864904	2.363959612	0.14144031	0.995803853	97	0.99284724	CD16 NK	0.864097363
1181	-2.914176568	9.211298754	2.360352697	0.142136506	0.995803853	1181	0.99284724	CD8 Activated	0.97254902
583	-2.04666842	8.811064336	2.359082363	0.14223745	0.995803853	583	0.99284724	Mixed	0.618644068
703	-2.512881549	10.36570889	2.352462121	0.142764921	0.995803853	703	0.99284724	CD4 Naive	0.866863905
306	1.7207203	9.419735448	2.341778948	0.143193148	0.995803853	306	0.99284724	CD4 Activated	0.792428198
16	-2.02414302	9.559030985	2.321796581	0.144811725	0.995803853	16	0.99284724	CD4 Naive	0.837956204
127	-2.423901378	8.64602432	2.322501766	0.14518193	0.995803853	127	0.99284724	Mixed	0.68902439
1353	1.585476499	8.332716572	2.274663871	0.148755377	0.995803853	1353	0.99284724	Mixed	0.502145923
1392	1.545149589	8.335609698	2.268200525	0.149263926	0.995803853	1392	0.99284724	Mixed	0.696356275
1800	-2.263354717	9.120947456	2.257744922	0.150578349	0.995803853	1800	0.99284724	Mixed	0.65819209
1033	-2.15633335	9.623478905	2.251467929	0.150777686	0.995803853	1033	0.99284724	CD4 Naive	0.901351351
1864	-2.008738999	8.666895661	2.253962838	0.150901011	0.995803853	1864	0.99284724	Mixed	0.673015873
2008	-2.739542377	9.682184468	2.252098024	0.151060415	0.995803853	2008	0.99284724	CD4 Naive	0.886939571
636	1.596017346	8.769206151	2.245933108	0.151366531	0.995803853	636	0.99284724	Mixed	0.661172161
1741	-2.81206194	8.899891084	2.235133715	0.152519995	0.995803853	1741	0.99284724	CD8 Activated	0.940414508
177	-1.719425572	8.873416228	2.219103078	0.153489313	0.995803853	177	0.99284724	CD4 Activated	0.966580977
300	-1.998603945	9.334113252	2.219042548	0.153494611	0.995803853	300	0.99284724	Mixed	0.613941019
1557	-2.757457452	9.517697891	2.193590885	0.156167655	0.995803853	1557	0.99284724	CD8 Activated	0.96672213
271	1.781759663	8.939784867	2.188805208	0.156594679	0.995803853	271	0.99284724	CD14 Monocytes	0.843687375
965	-1.586270381	8.529751003	2.1813905	0.156834228	0.995803853	965	0.99284724	CD4 Activated	0.925324675
176	1.465790214	8.974315108	2.172904141	0.157599155	0.995803853	176	0.99284724	CD14 Monocytes	0.970027248
1123	-1.809009195	9.061470606	2.170871573	0.157783039	0.995803853	1123	0.99284724	CD4 Naive	0.803960396
1460	1.518370821	7.84164196	2.166498239	0.15817958	0.995803853	1460	0.99284724	CD4 Activated	0.815789474
215	1.749677183	8.391381657	2.159797693	0.15921383	0.995803853	215	0.99284724	CD14 Monocytes	0.984526112
815	-2.099203	9.796854418	2.153794739	0.159341618	0.995803853	815	0.99284724	Mixed	0.602678571
1680	1.360204482	8.496468778	2.15302526	0.159408893	0.995803853	1680	0.99284724	CD14 Monocytes	0.976344086
1391	-2.240560106	7.674955432	2.15363773	0.159776918	0.995803853	1391	0.99284724	CD8 Activated	0.994520548
2193	-2.81183982	8.47317003	2.145002043	0.160570433	0.995803853	2193	0.99284724	CD8 Activated	0.941031941
671	1.755016831	8.951804916	2.131671667	0.161804849	0.995803853	671	0.99284724	CD4 Activated	0.950643777
2159	-1.945835925	8.959521895	2.119371125	0.162954253	0.995803853	2159	0.99284724	Mixed	0.677543186
1277	1.573335014	8.655080043	2.109439843	0.163889592	0.995803853	1277	0.99284724	CD4 Activated	0.86031746
1543	-1.872491412	8.401043945	2.107449626	0.164077826	0.995803853	1543	0.99284724	CD16 NK	0.995661605
926	-2.728915483	9.157286103	2.101766471	0.164616801	0.995803853	926	0.99284724	CD8 Activated	0.945098039
694	1.52666479	8.700695193	2.096698635	0.164910131	0.995803853	694	0.99284724	Mixed	0.558891455
887	-2.496594682	9.976350884	2.097778028	0.164996356	0.995803853	887	0.99284724	CD4 Naive	0.914168937
359	-2.451725054	9.052903008	2.088117511	0.165920158	0.995803853	359	0.99284724	CD8 Activated	0.939051919
2029	2.000571863	7.601917705	2.079944109	0.166706728	0.995803853	2029	0.99284724	CD14 Monocytes	0.996742671
248	1.599954011	9.543520971	2.073830474	0.166876344	0.995803853	248	0.99284724	CD4 Activated	0.700824499
2173	1.599562736	8.178425722	2.074998663	0.166914997	0.995803853	2173	0.99284724	CD14 Monocytes	0.973621103
2042	-1.811849461	8.382604089	2.076569668	0.167032808	0.995803853	2042	0.99284724	Mixed	0.498293515
1469	2.365635738	9.160552648	2.074866081	0.167197728	0.995803853	1469	0.99284724	CD14 Monocytes	0.947807933
1212	2.268317869	8.683177801	2.067177025	0.167944587	0.995803853	1212	0.99284724	CD14 Monocytes	0.819371728
510	-1.546597177	8.681394759	2.058676122	0.168353878	0.995803853	510	0.99284724	CD4 Naive	0.98816568
1107	-1.952588195	9.320490215	2.055964125	0.168619991	0.995803853	1107	0.99284724	Mixed	0.605932203
1185	-1.888919931	9.353960133	2.055890802	0.168627193	0.995803853	1185	0.99284724	CD4 Activated	0.755974843
2229	1.696286915	8.386884135	2.055056011	0.169130306	0.995803853	2229	0.99284724	CD14 Monocytes	0.955414013
1551	-1.89754714	9.309314255	2.041654183	0.170032751	0.995803853	1551	0.99284724	Mixed	0.672240803
61	1.695427974	8.733838883	2.037363985	0.170879599	0.995803853	61	0.99284724	CD4 Activated	0.738636364
187	1.950062973	8.991278391	2.033349749	0.17127961	0.995803853	187	0.99284724	CD14 Monocytes	0.716853933
2062	1.20696513	8.514504149	2.024711204	0.171724368	0.995803853	2062	0.99284724	Mixed	0.596199525
889	-1.64013364	8.907771415	2.022985518	0.171897826	0.995803853	889	0.99284724	CD4 Activated	0.896725441
737	-2.006743155	8.489822521	2.02589132	0.172025904	0.995803853	737	0.99284724	CD16 NK	0.96875
223	2.473568216	9.068336028	2.024826055	0.172132822	0.995803853	223	0.99284724	CD8 Naive	0.963133641
543	2.09950971	8.678409582	2.02396082	0.172219725	0.995803853	543	0.99284724	Mixed	0.636923077
2183	1.596438436	8.472905874	2.023293957	0.17228674	0.995803853	2183	0.99284724	CD8 Activated	0.907563025
442	1.457851113	8.193997768	2.0188767	0.172311695	0.995803853	442	0.99284724	Mixed	0.50117096
154	1.539368459	8.893610312	2.01552475	0.172851059	0.995803853	154	0.99284724	Mixed	0.58872077
779	-1.916085671	9.793854818	1.999635082	0.174266296	0.995803853	779	0.99284724	Mixed	0.666666667
929	1.81563115	8.685505636	2.001062196	0.174539462	0.995803853	929	0.99284724	Mixed	0.593406593
1510	1.505754575	8.681629864	1.993291465	0.175308274	0.995803853	1510	0.99284724	Mixed	0.644396552
1069	-1.683965677	8.680637472	1.984969878	0.176147848	0.995803853	1069	0.99284724	Mixed	0.528089888
343	-1.740542765	9.078351282	1.976622606	0.17664006	0.995803853	343	0.99284724	CD4 Naive	0.932098765
794	1.6988483	8.140122735	1.971671522	0.177573855	0.995803853	794	0.99284724	Mixed	0.509302326
64	1.827237936	9.336841778	1.953368104	0.179496648	0.995803853	64	0.99284724	CD4 Activated	0.889267462
649	-2.839572023	9.308229548	1.948015687	0.180063804	0.995803853	649	0.99284724	CD8 Activated	0.99796334
1843	1.581187387	8.671973177	1.94421984	0.180467372	0.995803853	1843	0.99284724	CD4 Activated	0.809375
437	-2.145334113	8.024784863	1.943135576	0.180582855	0.995803853	437	0.99284724	CD16 NK	0.926204819
995	-1.774232545	9.472099551	1.925822561	0.182023509	0.995803853	995	0.99284724	CD4 Naive	0.758190328
1217	-1.572093918	8.79655055	1.910442446	0.183693415	0.995803853	1217	0.99284724	CD4 Activated	0.943396226
1981	-2.191944122	9.995093983	1.909985051	0.184158459	0.995803853	1981	0.99284724	CD4 Naive	0.895465995
283	1.485901628	8.818369325	1.906429588	0.184330807	0.995803853	283	0.99284724	CD14 Monocytes	0.966966967
1586	-2.203252764	9.062038522	1.897001169	0.185582894	0.995803853	1586	0.99284724	CD8 Activated	0.952651515
447	-1.89749884	9.699215407	1.868606977	0.188333134	0.995803853	447	0.99284724	Mixed	0.508108108
1661	1.41312327	8.291750522	1.863478933	0.188911852	0.995803853	1661	0.99284724	Mixed	0.363636364
857	-2.241692746	9.457609683	1.866366737	0.188998599	0.995803853	857	0.99284724	CD4 Naive	0.887019231
1199	1.857225912	8.748543164	1.864692457	0.189187533	0.995803853	1199	0.99284724	Mixed	0.668493151
1433	-2.128701737	9.008481268	1.862306179	0.189457221	0.995803853	1433	0.99284724	CD8 Activated	1
609	-1.997849196	9.18135489	1.857681254	0.189981281	0.995803853	609	0.99284724	CD4 Naive	0.845544554
1291	-1.965902342	8.752329854	1.855164562	0.190267215	0.995803853	1291	0.99284724	CD8 Activated	0.86440678
1087	-1.494423342	8.502545529	1.826681409	0.193130394	0.995803853	1087	0.99284724	Mixed	0.658792651
1830	1.40174835	8.677055125	1.82762133	0.193183045	0.995803853	1830	0.99284724	CD4 Activated	0.786423841
1584	-2.90721781	9.143045723	1.814856895	0.19492106	0.995803853	1584	0.99284724	CD8 Activated	0.993348115
680	-1.653976136	8.945393285	1.810701004	0.195081362	0.995803853	680	0.99284724	Mixed	0.622685185
885	-1.725348374	8.474478489	1.809192055	0.1955865	0.995803853	885	0.99284724	Cycling	0.855595668
1566	-1.645390095	9.130768189	1.799981123	0.196265327	0.995803853	1566	0.99284724	CD4 Naive	0.947797716
725	1.277451108	8.482495624	1.79787165	0.196515714	0.995803853	725	0.99284724	CD14 Monocytes	0.980506823
1913	1.694816997	8.625648077	1.799897061	0.19668456	0.995803853	1913	0.99284724	CD14 Monocytes	0.969863014
1191	-2.249455717	9.187215563	1.795654931	0.197188276	0.995803853	1191	0.99284724	CD8 Activated	0.974193548
1752	-1.756373199	8.865205049	1.791724234	0.19765646	0.995803853	1752	0.99284724	Mixed	0.561135371
1237	-2.873257657	9.334554289	1.787539995	0.19815638	0.995803853	1237	0.99284724	CD8 Activated	0.976424361
1672	-1.439539773	8.8712498	1.78277153	0.19831979	0.995803853	1672	0.99284724	CD4 Naive	0.990950226
2018	-2.066278115	9.345749928	1.78549899	0.198400809	0.995803853	2018	0.99284724	CD8 Activated	0.987762238
2208	-1.559640569	8.257685581	1.780337682	0.198612515	0.995803853	2208	0.99284724	CD16 NK	0.862903226
637	-2.067133929	8.040058184	1.762529479	0.201177972	0.995803853	637	0.99284724	CD16 NK	0.989949749
512	2.369428134	9.285544607	1.762203513	0.201217735	0.995803853	512	0.99284724	CD8 Naive	0.968316832
