""	baseMean	log2FoldChange	lfcSE	pvalue	padj
AAMP	3.36118929420776	4.24899129783718e-06	0.00144265358876674	0.526436781910199	0.999765143024666
PNKD	4.37549254532737	2.96204399336524e-06	0.00144263341649588	0.35418672741618	0.999765143024666
TMBIM1	1.15937605474224	-2.35523393081008e-06	0.00144268035333709	0.52626783630543	0.999765143024666
CTDSP1	1.98156949549154	-1.3847229466067e-06	0.00144266972874987	0.754053783163449	0.999765143024666
CNOT9	1.14199853399948	2.67504377729049e-07	0.0014426775270989	0.908415750078936	0.999765143024666
BCS1L	0.774040316946256	-2.92148636467988e-06	0.00144268374875873	0.412463636729447	0.999765143024666
CNPPD1	2.30659410823485	2.79908689501782e-06	0.00144266133031972	0.569547889563026	0.999765143024666
RETREG2	1.32804010594121	2.00881672889888e-06	0.00144267294193141	0.599261385683962	0.999765143024666
ZFAND2B	1.52929792770857	9.21421054926566e-07	0.00144267068674047	0.807361853523886	0.999765143024666
ANKZF1	1.20986156846526	-1.51405898375687e-07	0.0014426822141623	0.936336624789086	0.999765143024666
STK16	1.42667546365197	3.2007110129963e-06	0.00144267364292695	0.43240477232038	0.999765143024666
TUBA4A	6.22045808786941	1.90325155296017e-06	0.00144266586879921	0.706196613956319	0.999765143024666
DNAJB2	1.34307574138365	7.76858628122064e-07	0.00144268388061153	0.728632600583492	0.999765143024666
DNPEP	2.30316266460065	-1.60716199499453e-07	0.0014426645136175	0.881323819541029	0.999765143024666
GMPPA	4.00526977561789	-1.21978893291024e-06	0.00144264677277113	0.838592637904533	0.999765143024666
CHPF	7.66715255952931	-5.22232165817875e-06	0.00144265197677022	0.604807236000782	0.999765143024666
FARSB	1.64715848719724	-2.63179647667057e-06	0.00144266971532047	0.550936307913614	0.999765143024666
ACSL3	0.833504124440588	9.36530294060065e-07	0.00144268225969408	0.728689917895086	0.999765143024666
WDFY1	1.17187716279076	9.58321561568433e-07	0.00144267758790062	0.751493481388116	0.999765143024666
MRPL44	1.77676181609322	1.54572336469921e-06	0.0014426694615409	0.74835348091628	0.999765143024666
CUL3	2.73865526037243	-2.48102353850782e-06	0.00144267037469629	0.653358729210652	0.999765143024666
DOCK10	1.82757732330425	5.32006800638525e-06	0.00144268165077676	0.121488436512671	0.999765143024666
RHBDD1	1.43887203610997	1.73601365672757e-06	0.00144267439780744	0.63420001318651	0.999765143024666
COL4A4	1.31723882497761	-1.99121311455168e-07	0.00144268116725019	0.942471048258333	0.999765143024666
MFF	9.19944099631459	2.76194281906519e-06	0.00144259937821688	0.725911160964641	0.999765143024666
AGFG1	0.703647425306325	2.94044041569174e-06	0.00144268354614075	0.109893553251692	0.999765143024666
TRIP12	1.879427284176	-1.00614022863705e-06	0.00144267079899673	0.748280544281332	0.999765143024666
SP110	2.69446198015878	2.1037799344428e-06	0.00144266462214497	0.547241349219522	0.999765143024666
SP140	5.50244690262861	3.41681563844651e-06	0.00144265080572716	0.341070862812656	0.999765143024666
SP140L	1.5738894054247	2.54654511719511e-06	0.00144267720881266	0.462310373941995	0.999765143024666
SP100	5.808313185386	3.60504809715559e-06	0.00144265572125711	0.507103519445208	0.999765143024666
CAB39	2.02211260185341	5.42473716968981e-06	0.00144267699669591	0.548606992194719	0.999765143024666
ITM2C	58.9064505770234	6.71278573703032e-06	0.00144265114749591	0.269674129193866	0.999765143024666
PSMD1	3.28567668704279	-5.30150513561763e-06	0.00144265719266451	0.340862091147341	0.999765143024666
NCL	23.890425192952	-4.3286836415705e-07	0.00144261132101039	0.98539819487683	0.999765143024666
PTMA	150.645947399221	-5.39474692729767e-06	0.00144262225240641	0.458926364685553	0.999765143024666
PDE6D	1.38531693561684	3.66452493614618e-06	0.00144268101448384	0.265007090118038	0.999765143024666
COPS7B	1.13416400646673	-5.62034513918122e-06	0.00144268425562188	0.1176018822957	0.999765143024666
DIS3L2	0.570822726012375	-1.90124424026689e-06	0.00144268479717601	0.63895250330882	0.999765143024666
EIF4E2	3.48868482845132	-8.48609630432781e-06	0.00144265769273472	0.16816521886588	0.999765143024666
GIGYF2	2.51474883211234	3.00533465482269e-06	0.00144267605134623	0.340090834044182	0.999765143024666
INPP5D	1.40357830309081	-2.62757439200818e-06	0.00144267912908778	0.480158978770642	0.999765143024666
DGKD	1.4190026129832	9.84045049526378e-07	0.00144268247150196	0.721641033321026	0.999765143024666
ARL4C	4.43971442901238	-1.21728692415128e-05	0.00144269274519382	0.0743192189378568	0.999765143024666
COPS8	2.21343002707046	-2.62467704431982e-07	0.00144266741177374	0.943353122082031	0.999765143024666
LRRFIP1	4.08224559312078	5.12435521561782e-07	0.00144266068921232	0.830723042410669	0.999765143024666
UBE2F	0.589151124416918	-8.43387288865566e-07	0.00144268504341937	0.455637476633901	0.999765143024666
ILKAP	1.68831101188015	-1.03495994911341e-05	0.00144268313075156	0.0292710250874691	0.999765143024666
NDUFA10	3.64773787098765	3.69880129245624e-06	0.0014426485288768	0.531180104999563	0.999765143024666
COPS9	8.08658246077225	-3.0090060134068e-06	0.00144260219211145	0.715617907709173	0.999765143024666
DUSP28	0.941461666127095	2.4249158266277e-06	0.00144268580284466	0.336691056228234	0.999765143024666
RNPEPL1	4.87997401494441	-4.0796047313753e-06	0.00144266375500506	0.342414394434149	0.999765143024666
CAPN10	0.62103920847896	-4.8037898356922e-06	0.00144268835235367	0.160102512321453	0.999765143024666
MTERF4	2.15946727033026	-5.11391632869871e-06	0.00144266927291986	0.273925707840124	0.999765143024666
PPP1R7	3.86430547676693	4.63052177946198e-06	0.00144264732587194	0.513726604474147	0.999765143024666
HDLBP	15.8281754823753	6.54577150573548e-06	0.00144265714381255	0.421745164971594	0.999765143024666
SEPT2	6.96582155758453	4.84561723974361e-06	0.00144262371090683	0.512661899952516	0.999765143024666
FARP2	0.94467013291361	1.15444374076304e-06	0.00144268243814317	0.644582116143829	0.999765143024666
STK25	1.12612790668226	-4.36258163469869e-06	0.00144268024347473	0.268217041038506	0.999765143024666
THAP4	1.54883763205721	1.06368888639354e-07	0.00144267328424678	0.971657875484262	0.999765143024666
ATG4B	1.51258741345057	-7.19475969215366e-06	0.00144267899741028	0.0972063289547378	0.999765143024666
DTYMK	2.26832372701678	-3.02075567183589e-06	0.00144267531529532	0.491098826495502	0.999765143024666
ING5	0.78893233637129	-4.84425670536006e-06	0.00144268382543142	0.1804371265798	0.999765143024666
TRNT1	1.50713360022501	5.72769983415075e-07	0.00144267890289608	0.837955442301249	0.999765143024666
CRBN	1.32374658045502	1.91237717499982e-06	0.00144267475140114	0.619567426806388	0.999765143024666
ARL8B	1.86778400255607	4.28904158555274e-06	0.00144266874230853	0.898505747854224	0.999765143024666
AC026202.2	1.39192197441496	1.48511987608239e-06	0.00144268373553202	0.571603160601385	0.999765143024666
EDEM1	8.77136192363824	3.2599953260961e-06	0.0014426453044062	0.226761062766303	0.999765143024666
THUMPD3-AS1	1.87536444101122	-7.82094171623091e-06	0.00144268600125727	0.0622423919241061	0.999765143024666
THUMPD3	1.01944161175219	5.89787291803646e-07	0.00144267869360549	0.802899315390551	0.999765143024666
SETD5	2.78135316066903	-7.30099643827987e-07	0.00144266933447668	0.865593187687503	0.999765143024666
MTMR14	2.05310153635939	-1.62082810246863e-06	0.00144266729110282	0.747684245576719	0.999765143024666
TADA3	2.13602211962147	9.49011621998442e-07	0.00144267011084894	0.814667498165989	0.999765143024666
ARPC4	1.11660176305098	3.43735144297066e-06	0.00144268174318686	0.829592013042197	0.999765143024666
RPUSD3	1.64007222196754	-8.52783390534373e-07	0.00144267233697314	0.867312223956189	0.999765143024666
JAGN1	2.29662667137854	7.43008664849789e-06	0.00144266871071282	0.31468082218029	0.999765143024666
CRELD1	1.0357354172872	-8.10242966258665e-08	0.00144268342288619	0.664209616488554	0.999765143024666
EMC3	3.51251104685768	-1.18596149175831e-06	0.00144266155668478	0.815519130934572	0.999765143024666
FANCD2	0.618422176291661	-3.00546749944583e-06	0.00144268483024632	0.402158155663054	0.999765143024666
BRK1	7.52882096371567	6.42240921086586e-07	0.00144262041358837	0.953329292586215	0.999765143024666
VHL	2.30168353605556	-1.59761572921632e-06	0.00144267480914663	0.823682099785623	0.999765143024666
TATDN2	0.811007623759678	1.60179605207295e-06	0.00144268440971935	0.477311652818811	0.999765143024666
SEC13	12.6370686928724	-9.04913873054584e-06	0.00144262635561181	0.508117033504374	0.999765143024666
MKRN2	1.02183786939189	-6.24086469768089e-07	0.00144268038595256	0.909311895427276	0.999765143024666
RAF1	2.87791795384322	5.26335354387812e-06	0.00144266639906585	0.318928726036561	0.999765143024666
RPL32	173.534569852846	1.35759863815507e-05	0.00144244986629253	0.695349832411665	0.999765143024666
IQSEC1	1.26362566124378	-1.06967126266423e-06	0.00144267833374166	0.81787455441033	0.999765143024666
NUP210	3.87069752817238	2.3561596146107e-06	0.00144265579789596	0.662005060149727	0.999765143024666
TMEM43	0.834759700813212	3.74850770940222e-06	0.0014426845789899	0.189368620949127	0.999765143024666
XPC	1.33638653057771	-1.14167246912029e-06	0.00144268012906339	0.364915770894817	0.999765143024666
LSM3	8.51025326991447	-6.68349762335432e-06	0.00144259596480066	0.583485006991934	0.999765143024666
CCDC174	1.41612924196318	7.24898716406495e-07	0.00144267695541419	0.774055276247673	0.999765143024666
FGD5-AS1	0.782858501459437	-2.15946551271079e-07	0.00144268415176743	0.96775856834442	0.999765143024666
NR2C2	0.868148142686793	2.51117687680466e-06	0.00144268688876524	0.288974737384509	0.999765143024666
MRPS25	2.64130492683704	-7.43097719837728e-08	0.00144266367423394	0.961429414061547	0.999765143024666
CAPN7	2.03598294503163	5.594777632619e-06	0.00144267170380251	0.178564966372888	0.999765143024666
SH3BP5	4.56475458026588	2.55381444753599e-06	0.00144266014887306	0.614880296712146	0.999765143024666
ANKRD28	4.60805214206597	-1.72855436420448e-06	0.00144267751084695	0.62908319887726	0.999765143024666
DPH3	1.46613621468733	-1.96290270932843e-06	0.00144267470913729	0.667094189712116	0.999765143024666
RFTN1	1.74544259466569	7.65133550827726e-07	0.00144267058634454	0.825289577779559	0.999765143024666
PLCL2	1.00095340457101	-1.033353793418e-06	0.00144268438011894	0.799942757781503	0.999765143024666
TBC1D5	0.966589831187648	-4.80861804789567e-07	0.00144268207826035	0.944385144268533	0.999765143024666
RAB5A	2.19029069291161	3.01370166170349e-06	0.00144267813388365	0.40056778574505	0.999765143024666
SGO1	0.725136432210265	-8.19518658916954e-07	0.00144268628595579	0.827539916042144	0.999765143024666
UBE2E2	0.708189892264175	2.669142466315e-06	0.00144268451954682	0.303618483932897	0.999765143024666
UBE2E1	2.43952818677134	-2.79129245079932e-06	0.00144267376652744	0.452493141801573	0.999765143024666
RPL15	107.730820438914	1.47144140670539e-06	0.00144232855866838	0.971547182878256	0.999765143024666
TOP2B	1.5790061506849	-1.19033423814747e-06	0.00144268050315455	0.719480434035995	0.999765143024666
NGLY1	5.02589039800797	1.50307884815506e-06	0.00144264371145177	0.80612298158498	0.999765143024666
SLC4A7	0.687735480657181	1.64866958121261e-06	0.00144268589272332	0.449566951132531	0.999765143024666
CMC1	1.72386705017333	-5.59843948745589e-06	0.0014426779556518	0.176288217377379	0.999765143024666
AZI2	1.30847750512628	-3.22492971423014e-06	0.00144267747745742	0.384063034641446	0.999765143024666
TGFBR2	1.09571375915855	-1.60005421264843e-06	0.0014426800622098	0.686156253939596	0.999765143024666
STT3B	10.5690065073412	4.2327955164683e-06	0.00144259121150699	0.99280727442024	0.999765143024666
OSBPL10	1.47335005733677	-7.33671249079437e-07	0.00144267310994884	0.968664807592706	0.999765143024666
CMTM7	3.21617961782849	-1.01893128520628e-05	0.00144267859643587	0.132929456612022	0.999765143024666
CMTM6	3.75079191008278	2.27539207901973e-06	0.00144264357027255	0.585766369867829	0.999765143024666
DYNC1LI1	1.28049058734491	-5.06345267890419e-06	0.00144267697944406	0.225125829142492	0.999765143024666
CNOT10	0.837774066048591	-2.45415799260265e-06	0.00144268376738728	0.489673194566797	0.999765143024666
GLB1	1.19749067690375	1.60182508808507e-07	0.00144267580640073	0.893392929382065	0.999765143024666
CRTAP	2.76427873538652	-1.03934119028071e-05	0.00144268907011772	0.0595071851251266	0.999765143024666
CLASP2	1.21657122127789	3.78978398463588e-07	0.00144267732896289	0.874593352938654	0.999765143024666
PDCD6IP	2.35729867275892	-2.3551930589979e-06	0.00144266361795507	0.419523040193285	0.999765143024666
TRANK1	1.87740877928574	5.38508366246267e-06	0.00144268985251166	0.0448177252078332	0.999765143024666
EPM2AIP1	1.2791729785109	-4.45741746077923e-06	0.00144268422906038	0.181421699977385	0.999765143024666
MLH1	1.45551314203314	-9.07016411620604e-07	0.00144267548444671	0.857712598869746	0.999765143024666
LRRFIP2	2.40463175019432	-7.62206796224918e-06	0.00144267251304733	0.97041660002508	0.999765143024666
GOLGA4	6.22038587023097	1.11501714052982e-05	0.00144264553634393	0.155275488077587	0.999765143024666
ACAA1	2.79436720526131	2.78839549927199e-06	0.00144266883382341	0.594659733312935	0.999765143024666
MYD88	0.911643237716202	6.70630679141449e-07	0.00144268000473452	0.762614269212787	0.999765143024666
EXOG	0.611877577711297	4.40346894884186e-06	0.001442687619927	0.0999916285278912	0.999765143024666
WDR48	0.855047871024128	2.0656070737637e-07	0.00144268112301607	0.875855837323106	0.999765143024666
CSRNP1	1.14901104932779	3.26534834825948e-06	0.00144268407574651	0.26162790242102	0.999765143024666
SLC25A38	1.13768073320429	-2.8820140321794e-06	0.00144268156787089	0.425929685107933	0.999765143024666
RPSA	85.1104708326693	-2.18683527678004e-05	0.00144247998600705	0.135795760406493	0.999765143024666
EIF1B	3.46226367619124	-2.06528388996932e-06	0.00144265153687379	0.51610456116244	0.999765143024666
RPL14	105.729639966466	8.04049793190882e-06	0.0014424003033994	0.604290089176085	0.999765143024666
CTNNB1	1.6990223107435	-6.82569476027023e-06	0.00144268112966781	0.0430830185016904	0.999765143024666
SEC22C	1.00293263205655	-1.06402352128599e-06	0.00144267750486193	0.815637473232387	0.999765143024666
SS18L2	3.47333463148242	-3.90208405796811e-06	0.00144266160477749	0.444409407064263	0.999765143024666
NKTR	6.27564573347669	6.68741518711883e-06	0.00144266818559513	0.175693190299568	0.999765143024666
SNRK	0.761632413796335	1.26400329663721e-06	0.0014426830873961	0.57964973309733	0.999765143024666
ABHD5	0.961790902562166	-3.16943477960592e-06	0.00144268202814311	0.388448494365958	0.999765143024666
KIAA1143	1.47615153536157	-1.89050268656395e-06	0.00144267469163589	0.670624100141635	0.999765143024666
ZDHHC3	1.42414466349117	-1.26297476688678e-06	0.0014426728326868	0.792077094821804	0.999765143024666
EXOSC7	1.38266533617482	-2.32204342335247e-06	0.00144267831208052	0.545517510347996	0.999765143024666
LIMD1	1.72509388667395	-1.31827981296869e-06	0.00144267484474367	0.763690703913595	0.999765143024666
SACM1L	1.13702617672312	-3.18356306806943e-06	0.00144268289166855	0.349981600337757	0.999765143024666
LZTFL1	2.21080645698067	-7.97616407260847e-06	0.00144269341084245	0.0128084996296554	0.999765143024666
CCDC12	3.70509493987061	-7.0899431964407e-06	0.00144265325702916	0.283031347518289	0.999765143024666
SETD2	1.25379112645343	-1.47746088749307e-06	0.00144267768522262	0.713085353684573	0.999765143024666
PTPN23	0.987381207295789	3.96097270634247e-06	0.0014426884353432	0.0346343787841363	0.999765143024666
SCAP	1.34332837591252	-2.06161586379133e-06	0.00144267800648005	0.622476220872261	0.999765143024666
ELP6	1.59468261813711	2.03216268737865e-06	0.00144266969888293	0.635199034172574	0.999765143024666
SMARCC1	3.47975659656407	-7.259927186059e-06	0.00144265600790509	0.344533414366186	0.999765143024666
DHX30	1.80565939560733	6.42402291987465e-06	0.00144267297019239	0.153511197886789	0.999765143024666
MAP4	2.41965665356505	5.03767295349483e-06	0.00144268039935471	0.161100751449501	0.999765143024666
NME6	0.759611209477138	1.37928490831218e-06	0.00144268304536048	0.562548936485262	0.999765143024666
TMA7	32.7837395557079	4.43423372095621e-06	0.00144256069329275	0.686796733716989	0.999765143024666
SHISA5	3.81739728714821	1.46589044705359e-06	0.00144264763063015	0.755759510099432	0.999765143024666
UQCRC1	8.28730729916634	-3.94128230360439e-06	0.00144262068766133	0.592162392918018	0.999765143024666
IP6K2	1.42556363421466	5.64998093059965e-07	0.00144267570932625	0.936701559262525	0.999765143024666
PRKAR2A	1.36761774997359	-4.325437524897e-06	0.00144267893084531	0.637270238926478	0.999765143024666
SLC25A20	0.592527770924846	4.67100964057014e-06	0.00144268746088112	0.187502728008779	0.999765143024666
ARIH2	3.21369032977358	2.43550825442616e-07	0.00144265304263019	0.548380847072295	0.999765143024666
P4HTM	1.45580819577823	-2.22301401652856e-07	0.00144267862439111	0.978133281923827	0.999765143024666
WDR6	1.76941180925423	-5.92166819856433e-06	0.00144267616867163	0.178177828401469	0.999765143024666
DALRD3	1.66816593406362	-2.51760885240294e-06	0.00144268152696382	0.449632731113469	0.999765143024666
NDUFAF3	9.69618512964906	5.98049745823507e-06	0.00144260183720574	0.556302310611402	0.999765143024666
IMPDH2	3.51207212860601	-1.98080876395941e-06	0.00144265393536527	0.727764107175235	0.999765143024666
QRICH1	1.89871883508591	-4.70828006048312e-06	0.00144267087769672	0.297895610699459	0.999765143024666
QARS	3.74344849685457	6.63873350525059e-06	0.00144266534493293	0.320597722932949	0.999765143024666
USP4	1.72613922030612	-4.64175281402707e-06	0.00144267357181194	0.282586741484456	0.999765143024666
RHOA	16.9330258750461	-1.12190535586007e-05	0.00144261578022952	0.188715140844815	0.999765143024666
TCTA	0.734875705544605	4.6349769901293e-07	0.00144268411848789	0.904111779654714	0.999765143024666
APEH	2.66316328743267	-4.68311215810841e-06	0.00144265816779515	0.541156222199875	0.999765143024666
GMPPB	8.83545434599357	6.18264647469158e-06	0.00144262438870643	0.407148351528294	0.999765143024666
IP6K1	1.21214822222673	4.745044842904e-06	0.00144268816829659	0.0795575351809818	0.999765143024666
UBA7	1.36575281546927	-1.43208630220271e-06	0.0014426790289182	0.707369181413547	0.999765143024666
RBM6	3.18353481641168	1.45605941243007e-05	0.00144268649042654	0.804151253928513	0.999765143024666
RBM5	1.49382963037919	-4.41535141105276e-06	0.00144267320983748	0.316004476590279	0.999765143024666
GNAI2	7.32174485155496	-1.45998745375461e-06	0.00144264968865788	0.996178179119995	0.999765143024666
IFRD2	1.69122553697725	3.70581749260728e-07	0.00144267360509247	0.908961302582312	0.999765143024666
TUSC2	2.93656725913296	-5.56430220256587e-06	0.00144265855575207	0.334438006310112	0.999765143024666
RASSF1	1.63223973375733	3.93881532048068e-08	0.00144267145995032	0.31541013653215	0.999765143024666
NPRL2	1.34299437177272	-3.93881670807548e-06	0.00144267976952255	0.281663015023394	0.999765143024666
CYB561D2	2.87813555999944	1.07048534653848e-05	0.00144266983201216	0.2974299942994	0.999765143024666
TMEM115	0.736399343903549	-4.08941341780347e-06	0.0014426841966382	0.246521538179205	0.999765143024666
MANF	29.2935254438904	-3.68244837167413e-07	0.00144261903061608	0.959441545430796	0.999765143024666
RBM15B	1.42814028799323	1.87496219348823e-06	0.00144267885531284	0.57559922662928	0.999765143024666
TEX264	3.44711654665924	-1.15434259028464e-05	0.00144266562289137	0.0606268505173826	0.999765143024666
RRP9	0.710529019145216	-3.78884649081481e-07	0.00144268496032487	0.740505335417962	0.999765143024666
ABHD14B	3.05482295421919	-1.47048010294062e-06	0.00144265771807809	0.873473146812579	0.999765143024666
RPL29	139.259422484431	1.12401529501049e-05	0.00144242728094559	0.395625793988204	0.999765143024666
POC1A	0.734288075966622	-3.94562585008537e-06	0.00144268583783825	0.233143692927111	0.999765143024666
ALAS1	0.932166152513076	1.21985376447359e-06	0.00144268146532921	0.639072992786496	0.999765143024666
TWF2	4.02758590686863	-1.0697743538281e-06	0.00144267024992793	0.590664370641939	0.999765143024666
PPM1M	1.94967354908706	-3.03182544004504e-06	0.00144268670341963	0.245146350228768	0.999765143024666
WDR82	1.54747281679908	4.32243915744064e-06	0.00144268442073896	0.191571121901716	0.999765143024666
GLYCTK	1.15114338581019	1.94270197207639e-06	0.00144268117880168	0.518226189929617	0.999765143024666
BAP1	0.892705358895486	2.21789110026057e-06	0.0014426823527782	0.438304582332114	0.999765143024666
NT5DC2	3.26466434280709	-2.85655829497678e-06	0.00144267518755524	0.270074832030048	0.999765143024666
SMIM4	1.67433964038823	8.80390839744415e-06	0.00144268517966259	0.0305414813528074	0.999765143024666
PBRM1	3.95200847040595	2.70380351863887e-06	0.00144265264842982	0.624561134854714	0.999765143024666
GNL3	6.29822238129857	2.47569636824234e-06	0.00144264383716728	0.529130888151323	0.999765143024666
GLT8D1	2.73471746461054	-5.6523120641544e-07	0.00144265739256904	0.918088329473405	0.999765143024666
SPCS1	47.6322449695251	6.67954477860044e-06	0.00144252796371772	0.586256623117233	0.999765143024666
NEK4	0.562421848969128	-7.9835132631703e-07	0.00144268518038349	0.765723312900222	0.999765143024666
RFT1	1.35121599791532	1.7707876752487e-06	0.00144267850304016	0.590386282562098	0.999765143024666
PRKCD	2.54362207734686	4.52255370396691e-06	0.00144267117530347	0.429358275514783	0.999765143024666
TKT	7.67130615884272	9.28541661129475e-06	0.00144264186516182	0.158242014458444	0.999765143024666
DCP1A	1.10133360929602	6.2055381214514e-06	0.00144268406947119	0.0759945840264766	0.999765143024666
ACTR8	0.73541406163234	2.71595825811902e-06	0.00144268680951672	0.243150178767759	0.999765143024666
SELENOK	17.2308312014072	-1.32162853978509e-06	0.0014426421134471	0.836672270445956	0.999765143024666
CCDC66	1.09962282176212	-1.58899256256878e-06	0.00144267999977584	0.688349954434372	0.999765143024666
FAM208A	1.37086975503545	5.55703567493233e-06	0.00144268079038717	0.134552954063685	0.999765143024666
ARHGEF3	0.645348607499968	-3.56070502274665e-06	0.00144268691960593	0.385586818928524	0.999765143024666
APPL1	2.73055824473411	-1.50118709999841e-06	0.00144266447637109	0.733207941810562	0.999765143024666
PDE12	0.679904572153195	1.68434664434482e-06	0.00144268319098851	0.49748298008809	0.999765143024666
ARF4	14.9290877544482	-1.8213814231054e-06	0.00144261363523403	0.74412633071204	0.999765143024666
SLMAP	1.8688624795147	5.20097963422608e-06	0.00144267691378662	0.326226558290007	0.999765143024666
PXK	1.00021098455035	-7.39260892198482e-07	0.00144268511987808	0.876293480445932	0.999765143024666
PDHB	3.52413820693756	-4.72399311184247e-06	0.0014426595287045	0.379324836891055	0.999765143024666
THOC7	3.76326870686637	-6.50010565567391e-06	0.00144264796490577	0.260350045152037	0.999765143024666
PSMD6	5.63735700698321	-7.36887053750872e-06	0.00144262845558526	0.2704163098816	0.999765143024666
SLC25A26	1.11753486401359	5.7586045812566e-06	0.00144268111453236	0.11812398336404	0.999765143024666
SUCLG2	1.21415217221446	2.77963520666371e-06	0.00144267587911816	0.46061042596302	0.999765143024666
TMF1	3.37157065821957	7.2594430352459e-06	0.00144267076406049	0.34545793794682	0.999765143024666
UBA3	2.392843994462	-6.0772104626372e-06	0.00144266481326537	0.244949693892013	0.999765143024666
ARL6IP5	5.09612867514098	5.3871580111801e-06	0.00144264311564109	0.400173722325981	0.999765143024666
RYBP	0.967712458092976	-2.27942431893525e-06	0.00144268604466744	0.468211531044755	0.999765143024666
PPP4R2	2.85905051128391	7.89311335259134e-07	0.00144265324877704	0.880124379252106	0.999765143024666
CHMP2B	1.563360391869	-6.59086115590172e-06	0.00144268044730744	0.166675534081958	0.999765143024666
CGGBP1	2.19873135332191	-2.86287786852569e-06	0.00144266625034959	0.529888113499438	0.999765143024666
C3orf38	0.823154909004724	1.63216510480221e-06	0.0014426827387244	0.548105048720945	0.999765143024666
RIOX2	1.17979227593868	4.86253351857211e-07	0.0014426824949619	0.836542618142529	0.999765143024666
CLDND1	3.17159779243407	2.19690147441096e-06	0.00144267245881058	0.327000505415961	0.999765143024666
CPOX	0.676972036362694	-3.56531990842009e-06	0.00144268618187187	0.320230968072418	0.999765143024666
CMSS1	0.885502527267913	-4.5620326594062e-07	0.00144267946405714	0.998836486655758	0.999765143024666
TBC1D23	1.55280510540062	5.45088637852148e-06	0.00144267785324938	0.176314905890667	0.999765143024666
NIT2	1.64900786104207	-2.43997661661401e-06	0.00144267234099217	0.344142811543717	0.999765143024666
TOMM70	2.09184936741464	5.30726251547825e-09	0.00144266975663797	0.993909329103716	0.999765143024666
TFG	2.52699490561158	-1.03290463084993e-05	0.00144268281132023	0.0384516149229854	0.999765143024666
SENP7	0.943346233649158	2.09543095273377e-06	0.0014426860254765	0.372550575732321	0.999765143024666
TRMT10C	1.83254701792783	-3.30553488151038e-06	0.00144267379066172	0.444141899088013	0.999765143024666
PCNP	4.29400876726402	-2.22547453430466e-05	0.00144272715212874	0.67703499364168	0.999765143024666
ZBTB11	0.730704474119438	3.89554852017983e-07	0.00144268501733865	0.767259602175176	0.999765143024666
RPL24	76.9904259315935	3.19867249909306e-06	0.00144241307851643	0.897682947996505	0.999765143024666
CEP97	1.73058279863203	1.02532722179416e-05	0.00144268981862463	0.686930342497086	0.999765143024666
NXPE3	5.14177039124382	1.20888616949797e-06	0.00144266036548151	0.810958625320554	0.999765143024666
NFKBIZ	2.1689217061448	-9.92661978589436e-06	0.00144268595382493	0.0240911785234329	0.999765143024666
ALCAM	0.949918692236914	4.58175204545875e-06	0.00144268376879923	0.160166482634314	0.999765143024666
BBX	1.65077892012142	3.35639686294988e-06	0.00144267957246055	0.315490943490561	0.999765143024666
CD47	6.33594118432119	-6.85609828870098e-06	0.00144264638846689	0.278833491858906	0.999765143024666
IFT57	2.06171883413811	-4.79814369813138e-07	0.00144267874758129	0.899601561412773	0.999765143024666
CIP2A	0.790273139803952	-1.81986528187868e-06	0.00144268238813873	0.629626010859148	0.999765143024666
ABHD10	0.856843638278187	-1.02856173891557e-06	0.00144268189094189	0.818585391526311	0.999765143024666
BTLA	2.40345724792978	-6.90134668914825e-06	0.00144267826280067	0.105859116246556	0.999765143024666
ATG3	4.38499462474395	-3.26319463527214e-06	0.00144262688861927	0.634248504716522	0.999765143024666
GTPBP8	1.15434662937967	-3.85853717829598e-06	0.00144267822396187	0.334368144308766	0.999765143024666
NEPRO	0.984848748819599	-4.5485734661439e-06	0.00144268198508943	0.219790262320277	0.999765143024666
SPICE1	0.551034741203627	2.19467314382467e-06	0.00144268679386477	0.556297657973651	0.999765143024666
SIDT1	1.41539969562925	8.87286073078458e-07	0.0014426829175732	0.806769889170207	0.999765143024666
NAA50	3.06077627731959	-5.57258725839934e-06	0.00144265873958974	0.314525740603102	0.999765143024666
ATP6V1A	1.06112242579177	1.80887804407322e-05	0.0014427365525731	0.209892232858719	0.999765143024666
ZBTB20	3.09341044665091	-1.64752920611714e-06	0.00144267852248713	0.74305282086649	0.999765143024666
B4GALT4	0.975406417083806	6.00738421248206e-07	0.00144268155794954	0.878601746727129	0.999765143024666
TMEM39A	2.48584076174642	-8.03765038559322e-06	0.00144268156347997	0.057126179993376	0.999765143024666
POGLUT1	0.8317475138176	-5.01278890938232e-07	0.00144268403811756	0.938207964831255	0.999765143024666
TIMMDC1	2.22559223353955	-1.64937676046146e-07	0.00144266057650918	0.9774666590573	0.999765143024666
COX17	8.2449491396888	8.16406366449563e-06	0.00144263494573604	0.255005171918244	0.999765143024666
GSK3B	1.64520581657313	1.0147236906586e-06	0.00144267537199075	0.760147880646031	0.999765143024666
LRRC58	1.39317119244329	2.31924754095249e-06	0.00144267526982949	0.749187442267828	0.999765143024666
NDUFB4	16.0771833814166	1.55715006384826e-05	0.00144254205326641	0.200091589075412	0.999765143024666
RABL3	0.649243783614727	3.19152896752826e-06	0.00144268503065255	0.229199005420734	0.999765143024666
HCLS1	13.2169149635969	-1.82401876511353e-05	0.00144266713192874	0.0893817907881979	0.999765143024666
GOLGB1	8.41095773554149	9.13859470509101e-06	0.00144265667526257	0.145308458095661	0.999765143024666
