""	baseMean	log2FoldChange	lfcSE	pvalue	padj
ATP2C1	0.530855883434944	-0.000303823476681711	0.053030622496889	0.905903381647309	0.999336306249414
MRPL3	0.65726718483866	0.00412582008989507	0.0532815788945854	0.0996791186974963	0.999336306249414
CDV3	0.831172984384198	-0.000511783782171915	0.0530220101267932	0.857539799299203	0.999336306249414
TOPBP1	0.871272648681596	0.000713530808854786	0.0530140332580607	0.816559469928175	0.999336306249414
ANAPC13	0.629468473778219	-0.00447492098133865	0.0533137304582416	0.0859920578459467	0.999336306249414
ARMC8	0.647346670204352	-0.00352519125936744	0.0532004375092784	0.187020614586663	0.999336306249414
RASA2	1.00039162869442	-0.00201940061895547	0.0530544818497264	0.523867864185062	0.999336306249414
RNF7	1.34043839248299	0.000856222040882526	0.0529912413389194	0.805364132882882	0.999336306249414
XRN1	0.718988478582069	-0.0011759907273144	0.0530556852494023	0.618031123217226	0.999336306249414
U2SURP	2.02041737159182	0.00365384912189237	0.0531379348950277	0.347797865472477	0.999336306249414
RNF13	1.88005877955912	0.000176002405799466	0.0529615460558806	0.960145940919076	0.999336306249414
SERP1	5.72040770205035	-0.00286305708644065	0.0528381149283493	0.642709237024429	0.999336306249414
EIF2A	1.0300973017865	0.0024801516761961	0.0530952591296358	0.405436956659426	0.999336306249414
SELENOT	1.66887734082231	-0.0026702570710517	0.0530407315035313	0.505643922656899	0.999336306249414
SIAH2	0.698456151984906	0.00289562375468207	0.0531514340970448	0.254373018947743	0.999336306249414
MBNL1	6.02115018737482	-0.00973089038248962	0.0539372584961956	0.168349889189401	0.999336306249414
DHX36	1.24379916813265	0.00450512627600044	0.053259694944124	0.209640565997406	0.999336306249414
SSR3	0.888007628684015	0.00443273218340137	0.0533123528165135	0.088235863866271	0.999336306249414
CCNL1	3.00439019363653	-0.000147036347722853	0.0528719571492098	0.972943981370328	0.999336306249414
PDCD10	1.44054998212287	-0.00953593884007307	0.0542615718415796	0.0103711375191043	0.999336306249414
SEC62	4.58768958001711	-0.000797800823609755	0.0528081177987532	0.876599075850601	0.999336306249414
PHC3	1.09262068832772	0.0021639848438511	0.0530678605399697	0.485160389138042	0.999336306249414
RPL22L1	4.25031153686423	0.00539221744838079	0.0531361711840225	0.380175939883614	0.999336306249414
TNFSF10	1.59829228911733	-0.000703964179941718	0.0530363942096252	0.789328248695634	0.999336306249414
TBL1XR1	0.6708651847755	-0.00470610848415586	0.0533478801778899	0.0566834533267764	0.999336306249414
NDUFB5	1.35663891804174	0.00288181040205223	0.0531135641554093	0.362804872718639	0.999336306249414
TTC14	1.39956596866936	-0.00166872779983267	0.0530353158607258	0.601598379150945	0.999336306249414
DNAJC19	0.807554861721508	-0.00114839111952379	0.0530228808464816	0.709753616618088	0.999336306249414
ATP11B	0.672427205597768	-0.00111547521303678	0.0530562504476602	0.642167142261826	0.999336306249414
KLHL24	0.979147287258682	-0.00138205888133022	0.0530335630052346	0.629823069472961	0.999336306249414
EIF2B5	0.669480184761845	0.000363743318565664	0.0530293315644702	0.893555202683502	0.999336306249414
AP2M1	2.00987968122604	0.00631014539342851	0.0535086273302479	0.11489321438767	0.999336306249414
PSMD2	1.11401813680309	-3.21563940704202e-05	0.0530006224267479	0.990863914859187	0.999336306249414
EIF4A2	5.34009306919312	0.00384589257208614	0.0529363388782619	0.528798498441867	0.999336306249414
ST6GAL1	1.51643718871495	-0.00482342970834922	0.0532998251552878	0.178115557007829	0.999336306249414
LPP	0.731913119803461	0.00312476435908366	0.0531700418886711	0.213277971039945	0.999336306249414
CCDC50	1.49023871444492	-0.00016777302030787	0.0530031024981408	0.959535267091477	0.999336306249414
ACAP2	2.72705043030413	-0.00450616429176121	0.0531607714673224	0.342891843108161	0.999336306249414
PPP1R2	2.57320268692774	9.75188784999402e-05	0.052933928557738	0.983129004514881	0.999336306249414
MUC20-OT1	0.818313908776148	-0.00276493060804929	0.053129292644179	0.31419300382256	0.999336306249414
PAK2	2.39158474011429	-0.00211524998277515	0.0530149818172254	0.581628634697082	0.999336306249414
NCBP2	0.617183475212828	-0.00193152372192016	0.0530801496421198	0.471771692381122	0.999336306249414
NCBP2-AS2	1.01710402838672	0.000487774927312749	0.0530298824804478	0.942162467916966	0.999336306249414
RPL35A	50.9154870539935	0.0139411131978844	0.0530838643031318	0.373132563696484	0.999336306249414
ZNF721	0.8623606227708	0.000388322779564695	0.0530000542114879	0.903934120096165	0.999336306249414
ATP5ME	2.45374947413508	0.00382766121554031	0.0530862226136588	0.418072022976372	0.999336306249414
TMEM175	1.03668524612154	-3.22339075353879e-05	0.0530112703748577	0.991045273839146	0.999336306249414
CTBP1	0.860562176649186	-0.00222564245008534	0.0530709473513487	0.4668714095168	0.999336306249414
MAEA	0.760333933457086	-0.00477698830043716	0.053337126102365	0.0999719861742194	0.999336306249414
SLBP	0.600581834269196	0.00179421897452409	0.0530925730294742	0.49414244987248	0.999336306249414
C4orf48	0.930424040589894	0.00241810230926554	0.0531005384731558	0.380170150793834	0.999336306249414
RNF4	0.97272045111051	-0.00234416341688868	0.0530828604000842	0.430020235867478	0.999336306249414
SH3BP2	1.30055216546005	0.0033438850089993	0.0531574070913093	0.292946739821607	0.999336306249414
ADD1	1.95173012562191	-0.00156031254943732	0.0529454772105821	0.729168163301692	0.999336306249414
MFSD10	0.865579621309763	0.000964069565617067	0.0530257942553632	0.745928107906428	0.999336306249414
LRPAP1	1.21545425844159	-0.00320317697826537	0.0531613402388182	0.261050656421886	0.999336306249414
MRFAP1	1.22832249027311	-0.00134203071910257	0.053027219368651	0.665711048488968	0.999336306249414
WDR1	1.99197420792724	-0.000213386913647937	0.0529261363624094	0.958578804925286	0.999336306249414
BOD1L1	1.695079047838	0.000575657233010274	0.052978581955446	0.869613614928257	0.999336306249414
FBXL5	1.05285688119324	0.00423698624900797	0.0532741732701063	0.11652417570135	0.999336306249414
CD38	1.6322011775371	-0.00207321174342027	0.0530017657541567	0.599799444226016	0.999336306249414
TAPT1	0.577682363255013	0.000641322331598599	0.0530439878545306	0.818782869871922	0.999336306249414
LAP3	0.592222015707324	0.00223632594356179	0.0531122091395308	0.393912320876364	0.999336306249414
MED28	0.772852465219996	-0.00312475095837159	0.0531776402993204	0.187579790220622	0.999336306249414
SEL1L3	0.99805705638767	0.00110430895042218	0.053030612472321	0.699967313373978	0.999336306249414
SMIM20	0.730181450452762	-0.00451955256088146	0.0533057074608847	0.114746653785024	0.999336306249414
RBPJ	0.924612808143977	0.00257805040450034	0.0531161102118133	0.353354160654219	0.999336306249414
STIM2	1.41964381413605	0.00235196130774951	0.0530248000624897	0.547350839941995	0.999336306249414
ARAP2	0.985858344143874	-0.00151746385574251	0.0530496057033905	0.587062078655416	0.999336306249414
TBC1D1	1.35126266705561	-0.0030372621942376	0.0530758015930158	0.433633587474726	0.999336306249414
KLF3	1.31107936971217	0.00153545378148572	0.0530319627762179	0.626219392900355	0.999336306249414
TLR10	1.34225338516491	-0.00222770852443715	0.0530917956892399	0.41846241093248	0.999336306249414
TMEM156	1.09411371023129	-0.00605390848965061	0.0534997123491373	0.0816303152624338	0.999336306249414
RFC1	0.912223950676673	-0.00224395301085187	0.0530844751617186	0.440266667378462	0.999336306249414
RPL9	43.5205234530072	-0.00290003920268093	0.0507818366723334	0.84654931341056	0.999336306249414
SMIM14	4.67437843408146	-0.00197966538953967	0.0527781313724133	0.747478907897221	0.999336306249414
UBE2K	0.866463017106791	0.000951158802922075	0.0530265225676381	0.745180582915647	0.999336306249414
PDS5A	0.962026754872851	0.00298768014876882	0.0531297618032479	0.340558996184919	0.999336306249414
RHOH	2.55219133924068	-0.00402935978482272	0.0531304607545362	0.367634865372433	0.999336306249414
ATP8A1	0.691925709085968	0.00202173820582538	0.0530683560205385	0.491221560655241	0.999336306249414
COMMD8	0.774575978116312	0.00120847953694464	0.0530539283893821	0.64103365733008	0.999336306249414
FRYL	0.788957125157873	0.00239796187913996	0.0531230624919752	0.320679105096201	0.999336306249414
OCIAD1	2.18803350439046	0.0069739440091599	0.053602383927914	0.114754938346869	0.999336306249414
OCIAD2	0.84949603789467	0.00107546536304857	0.053030641689384	0.71146715666818	0.999336306249414
FIP1L1	0.794388472586099	6.86460158871104e-05	0.0530219508594701	0.980960693827642	0.999336306249414
CHIC2	0.780813842613823	0.00278297150363329	0.0531280582282681	0.292624253553037	0.999336306249414
TMEM165	1.19085155460345	0.00608306722438436	0.0535176458303228	0.0460164830060905	0.999336306249414
SRP72	1.51631458192675	0.00347387677975694	0.053168883937424	0.281502881745376	0.999336306249414
REST	1.2888831704802	-0.00160339075941925	0.0530596367285557	0.549472266418789	0.999336306249414
POLR2B	0.998860129663221	-0.00170945837681496	0.0530507264523881	0.565265122900845	0.999336306249414
CENPC	1.26347626863603	-0.00234120057942484	0.0530670263236525	0.468097957235675	0.999336306249414
STAP1	1.83981403301562	0.00304721438935557	0.053106166648522	0.383072653517957	0.999336306249414
UBA6	0.606741334464946	0.000804904661983363	0.0530479823595134	0.750957641889016	0.999336306249414
YTHDC1	1.05600042487347	-0.000150252918104678	0.0529804049812247	0.96401694719919	0.999336306249414
JCHAIN	4.18129826661471	0.0106553398868059	0.054458979256043	0.037417652146291	0.999336306249414
GRSF1	0.818017278362444	-0.00416983199244615	0.0532566442845954	0.164095355649261	0.999336306249414
DCK	1.92217521929894	0.00219653203042126	0.053015346583412	0.575498502313169	0.999336306249414
MTHFD2L	0.673885655560681	-0.00391722456796929	0.0532283435056994	0.187550553810959	0.999336306249414
G3BP2	1.45012812017681	0.000840106100536754	0.052979839955738	0.816541403731698	0.999336306249414
USO1	0.599681764299579	-0.0005585236919314	0.0530563870111785	0.724128883498144	0.999336306249414
NAAA	1.72769523256929	-0.000462240250909123	0.0530335528606434	0.898291179890942	0.999336306249414
SDAD1	0.84334630205306	0.00035490593315109	0.0530295967173231	0.892900291940566	0.999336306249414
CCNI	10.9900594325541	0.0153054185487898	0.0556022098783289	0.0909218403665356	0.999336306249414
CCNG2	1.17232421879731	0.000482569397113531	0.0529903401580616	0.892074613819255	0.999336306249414
CNOT6L	0.859566419357545	-0.00442025006173654	0.0533058234094432	0.0926638611872531	0.999336306249414
HNRNPD	2.05228047022667	0.00301625743981068	0.0530541304567155	0.477360894774531	0.999336306249414
HNRNPDL	8.83505724065595	0.0019634064932786	0.0525478476779135	0.787649779025161	0.999336306249414
SEC31A	1.18013005259042	-0.000773151753168247	0.0529763844221583	0.826154868067015	0.999336306249414
PLAC8	4.05358944865202	-0.000643990915341298	0.0528709288151535	0.894745779800217	0.999336306249414
MRPS18C	0.733824944645682	-0.00316820199185596	0.0531683128304443	0.232475178265189	0.999336306249414
ARHGAP24	1.85830169698616	0.00073476123251404	0.0530111676633649	0.810704656881546	0.999336306249414
AFF1	0.949460887631964	-0.00088708732887479	0.0530056633767323	0.783233011437678	0.999336306249414
PPM1K	2.1054297751562	-0.00726509415029856	0.0536893655999439	0.0683086753320436	0.999336306249414
PYURF	1.42262816470678	0.000129120901643974	0.0529859088999556	0.969406945769002	0.999336306249414
RAP1GDS1	1.29768054006117	0.00347508109526597	0.0531819571659382	0.206078246979462	0.999336306249414
EIF4E	0.818410248033509	0.000335386324525969	0.0530283025684688	0.900259763964669	0.999336306249414
ADH5	1.27844331392827	0.00325936862751068	0.0531331385191966	0.317443776202607	0.999336306249414
DAPP1	1.29612543137852	-0.000747062574935295	0.0530211783260923	0.791444928139218	0.999336306249414
DNAJB14	0.759400461795211	-0.00192028519235479	0.0530956122014203	0.401339457045424	0.999336306249414
H2AFZ	2.5398710053951	0.0043086958864522	0.0532336610427005	0.229784932180699	0.999336306249414
PPP3CA	1.04823745971613	-0.00421074555934595	0.0532703163086144	0.145178076153454	0.999336306249414
BANK1	6.99456974771815	-0.00162813138861821	0.052769851515378	0.787297261542766	0.999336306249414
NFKB1	0.95700214954059	-0.000180931263974955	0.0530091914698522	0.951783204935393	0.999336306249414
MANBA	1.24414549906194	-0.00233661878557036	0.0531036712856019	0.382335709111419	0.999336306249414
UBE2D3	4.04897443854456	0.00177578563841393	0.0527987930898745	0.765225658315459	0.999336306249414
AIMP1	1.12982025024836	0.000980845290949217	0.0530459333723723	0.699649985928502	0.999336306249414
RPL34	91.7202716283723	-0.0160501573381235	0.0531272605737691	0.354851725419668	0.999336306249414
OSTC	1.19742077273051	0.000890974960482351	0.0530225992868776	0.762160877937557	0.999336306249414
MCUB	1.57052518418654	-0.00165977474296652	0.0529608996648344	0.703189592049988	0.999336306249414
TIFA	0.733768088369195	-0.000629005313957823	0.0530219064425107	0.824445683913185	0.999336306249414
LARP7	1.15781198524978	0.000754942296502393	0.0530264164543303	0.790389171056163	0.999336306249414
CAMK2D	2.88296125329633	-0.00146726123101545	0.0529271641958536	0.743356113280852	0.999336306249414
SNHG8	3.06826477405332	0.00154977176484176	0.0528554928068455	0.772119962145425	0.999336306249414
C4orf3	3.0466784864226	0.00468641446344364	0.0531810016003969	0.330908374413137	0.999336306249414
ANXA5	2.90187868656091	0.00257032221046596	0.0530896165596996	0.433773434842118	0.999336306249414
KIAA1109	1.07899779573405	0.0028916290708195	0.0531390052410622	0.28242488936551	0.999336306249414
ELF2	1.29616902020682	0.00022755304136689	0.0529673245488519	0.976795153397317	0.999336306249414
NDUFC1	1.22002442254128	0.00192591983716917	0.0530286146121861	0.579222555020162	0.999336306249414
SMARCA5	1.29919610355306	-0.00164786886796774	0.0530442241173861	0.582409588590071	0.999336306249414
ABCE1	0.748309498540918	-0.00190225879004816	0.053078115559505	0.468443550822697	0.999336306249414
LSM6	1.53528912522892	-0.00432141810137873	0.0532181603191174	0.254018397097583	0.999336306249414
LRBA	0.768022288293715	0.00117304485923306	0.0530540566541595	0.647243067109134	0.999336306249414
RPS3A	74.0889988241625	-0.00863752123542777	0.051628443694252	0.569735972782272	0.999336306249414
TMEM154	1.44323754125929	-0.00323489359353343	0.0531200774158378	0.360571255133558	0.999336306249414
TMEM131L	1.36409175871749	-0.00264508068064368	0.0530591320798514	0.473628169799442	0.999336306249414
MARCH1	2.62809003099293	-0.000986103427760846	0.0528952794977475	0.837012316034397	0.999336306249414
HMGB2	1.27715004162637	0.00530747194677462	0.0534028858236708	0.0851597457931654	0.999336306249414
SPCS3	0.963063401796913	0.00174517393244099	0.0530727639022109	0.518759221816838	0.999336306249414
IRF2	1.91699433738896	0.00130601934966538	0.0529850833980692	0.739970684213189	0.999336306249414
CFAP97	0.722255206952203	-0.00330057328055846	0.0531761852212012	0.232793445840399	0.999336306249414
FRG1	1.07031517682154	-0.00238411695146182	0.0530661856071592	0.47124487337783	0.999336306249414
PDCD6	2.19211528688878	0.003379045408956	0.0531148044835903	0.375284713880368	0.999336306249414
NDUFS6	1.01800251527634	0.00425161019423872	0.0532795490494943	0.102761658367657	0.999336306249414
MED10	1.65282683298257	0.0032016665663262	0.0531146084255267	0.372456628033373	0.999336306249414
CCT5	1.58329769805703	-0.000479111184209318	0.0529657843352485	0.895900916125787	0.999336306249414
MARCH6	0.855248743416559	-0.000876434429773995	0.0530277022737179	0.753763201764073	0.999336306249414
BASP1	1.24420994132402	0.00337029615066131	0.053170460703683	0.251997400026492	0.999336306249414
GOLPH3	0.804868342299395	0.000166262991706613	0.0530196894982447	0.955527369512323	0.999336306249414
ZFR	0.871003131645315	0.00177237686790157	0.0530537376916083	0.54874100235714	0.999336306249414
SUB1	5.65331950120954	-0.0126796473041772	0.0549094027444881	0.0740223437779161	0.999336306249414
BRIX1	0.656944442240352	0.000465868676639156	0.0530436821956922	0.85235094247556	0.999336306249414
NIPBL	1.5102279906304	-0.0043577624642978	0.0532294095075667	0.245043770063311	0.999336306249414
RICTOR	0.778585271718565	0.001479736914141	0.0530605273531933	0.554061552265811	0.999336306249414
FYB1	2.09635996880121	0.00355230816475673	0.0532269840568134	0.100747092997527	0.999336306249414
PRKAA1	0.69759582752037	3.905323472591e-05	0.0530309344617638	0.993596777348077	0.999336306249414
RPL37	79.6442634547885	0.000501685196052255	0.0509292760677872	0.975460826874704	0.999336306249414
ZNF131	0.489857274558094	0.00119859626274957	0.0530737678828396	0.73177027564948	0.999336306249414
PAIP1	0.576756712468569	-0.00182833630831084	0.0530915875195546	0.411876275801368	0.999336306249414
EMB	0.791481261447094	-0.00200536034502155	0.053059776875447	0.515087829487899	0.999336306249414
MTREX	0.809268089957628	-0.00198618949795633	0.0530642914848036	0.502440577345412	0.999336306249414
MAP3K1	2.0251113360016	0.0047011777191026	0.053256375469105	0.225191079553835	0.999336306249414
GPBP1	2.11197108207318	-0.00130159646612056	0.0529315779911798	0.758480562319057	0.999336306249414
GAPT	2.6836385677384	0.0040811624993381	0.0531480686624473	0.341347181029566	0.999336306249414
KIF2A	0.96274265654676	-0.00372105847039317	0.053217671244713	0.176976282276617	0.999336306249414
SREK1IP1	0.914229507516715	-0.00120362902036158	0.0530468442187376	0.646388818252409	0.999336306249414
SREK1	1.43549714079156	0.000275871157452643	0.0529828525274162	0.934993480223965	0.999336306249414
CD180	0.841600426874659	-0.00176877580675121	0.0530678533870962	0.515525638096507	0.999336306249414
PIK3R1	1.23186100677109	0.00154274068764886	0.0530199352550571	0.641271286953843	0.999336306249414
MRPS36	1.21712440994255	0.00161191929966838	0.0530412566526454	0.596245856679734	0.999336306249414
TAF9	0.931046788417377	0.00081802846501118	0.0530107606167156	0.791904237616144	0.999336306249414
BDP1	1.1503608881282	0.00434707689998231	0.0532893308408675	0.103827049776692	0.999336306249414
BTF3	13.0660514894599	0.00504824994103477	0.0524794316746083	0.585470329377662	0.999336306249414
NSA2	2.89825528051288	0.00416428346718043	0.0531313393674694	0.37936023409138	0.999336306249414
COL4A3BP	1.18874786743116	-0.00281985504841196	0.0531153842671339	0.352736401338725	0.999336306249414
TBCA	2.74176580821804	0.0122502883671455	0.0550268849774699	0.0133426802071216	0.999336306249414
AP3B1	1.51156389515969	-0.00386903430915516	0.0531789241208827	0.286478817019014	0.999336306249414
TENT2	1.11726075003878	-0.00527010369721814	0.0533697985649069	0.132611810616415	0.999336306249414
SSBP2	1.05958167580606	-0.00132388949448669	0.0529939980476294	0.75197463451699	0.999336306249414
RPS23	105.080079381413	0.00473740225882335	0.0499326742263419	0.789221630025527	0.999336306249414
TMEM167A	0.831968409475938	0.00310407288881258	0.0531885579083866	0.240104443224152	0.999336306249414
COX7C	11.9942890091806	-0.00804121492287076	0.0530980526969146	0.394231548707207	0.999336306249414
CCNH	0.752234257956321	-0.00291528114432708	0.0531376036886595	0.305063362956665	0.999336306249414
MEF2C	8.46013654150824	0.00395458005283608	0.0527626020071388	0.600750903672254	0.999336306249414
ARRDC3	1.04211896812287	0.00118099255139439	0.053032306674124	0.679050540967153	0.999336306249414
TTC37	0.724258382422744	-0.00139054357410415	0.0530495927127979	0.611674147928916	0.999336306249414
GLRX	1.14064907693787	0.000539163919394732	0.0530349337824952	0.841940512722215	0.999336306249414
CAST	2.58509395906156	0.00677259085404088	0.0535481477528295	0.137095552102307	0.999336306249414
ERAP2	0.731012839935599	0.00383295359200809	0.053209784683322	0.202157103715538	0.999336306249414
LNPEP	1.34870140427078	-0.00303512221963016	0.0531306593954372	0.329690323759283	0.999336306249414
CHD1	1.33176900379698	-0.00363343748735661	0.0531456605196109	0.331847020656494	0.999336306249414
PPIP5K2	0.930469828536094	-0.000337729689687813	0.053019115736876	0.902977616125557	0.999336306249414
PJA2	0.962047249702047	0.00122841443575345	0.0530291421786195	0.680968621302086	0.999336306249414
MAN2A1	0.845446961573224	-0.0014198719609323	0.0530548555504121	0.525640232022989	0.999336306249414
EPB41L4A-AS1	1.25105560384215	-0.00358854529909576	0.0531715803152914	0.26828485415375	0.999336306249414
SRP19	0.888353616231154	-0.00100333463145215	0.053029947655718	0.718436307234359	0.999336306249414
REEP5	2.33471388941159	-0.000554134033142255	0.0529050059145935	0.902276268195319	0.999336306249414
PGGT1B	0.673600545104816	0.00229028142469855	0.053114099842147	0.386791689736689	0.999336306249414
ATG12	1.11668655013693	0.000411327143441562	0.052996908231281	0.90387887892927	0.999336306249414
AP3S1	0.712543421249579	-0.000430731169922726	0.0530345306268135	0.858554192549078	0.999336306249414
DMXL1	1.40861590503426	0.000961549548349685	0.052988080960879	0.763361550891769	0.999336306249414
TNFAIP8	2.09494630986508	0.00523893891018526	0.0533125329116767	0.218179364510239	0.999336306249414
SNX2	4.63402429588601	0.0033541758420173	0.0529210594076306	0.568784809555337	0.999336306249414
CEP120	0.627111932684446	-0.00103045645106779	0.0530339417969065	0.712828431593707	0.999336306249414
CSNK1G3	0.70194971979576	0.000377953694795628	0.0530287275909265	0.888645422147051	0.999336306249414
HINT1	7.80636553328961	0.00329190349615665	0.0526981599503747	0.660938229164717	0.999336306249414
CDC42SE2	0.734529791288548	0.000592756883769164	0.0530413239765189	0.834887485726162	0.999336306249414
FNIP1	1.06468629170348	0.0012915445508272	0.0529994020956131	0.716383225444149	0.999336306249414
IRF1	3.93655482925699	0.0106388858371965	0.0545004948618848	0.0245502768843639	0.999336306249414
UQCRQ	2.20988715251383	0.00412175102307014	0.0531682805396799	0.327241769039217	0.999336306249414
AFF4	1.85679972267519	0.000988890479936555	0.0529355743769752	0.807637723964515	0.999336306249414
HSPA4	1.54806416352686	0.000768550517235533	0.0529911504621605	0.827418413447891	0.999336306249414
VDAC1	1.17954597380454	-0.00391928164800961	0.0531929714045257	0.270272371911802	0.999336306249414
SKP1	4.39888952786429	0.00289572570755832	0.0528644260805141	0.629445933035453	0.999336306249414
PPP2CA	0.959344106343341	0.00341583383877575	0.0531712532756769	0.245462041988593	0.999336306249414
UBE2B	1.74729244888161	0.00189611349541587	0.0529544912484504	0.676958608553543	0.999336306249414
CAMLG	1.06549238787348	-0.000564500948338492	0.0530153784591447	0.855127348006875	0.999336306249414
DDX46	1.3025515173748	0.0028053910304354	0.0530803959402215	0.440151809511624	0.999336306249414
H2AFY	1.70727286750811	0.000355496427415806	0.0529997614583267	0.90845263997635	0.999336306249414
HNRNPA0	3.92326928014278	-0.00418493583450983	0.0530592780526303	0.438875872406582	0.999336306249414
FAM13B	0.797825681321495	-0.00122329637062048	0.0530376694901367	0.684670908533232	0.999336306249414
MATR3.1	0.708262187963687	-0.0018494159313876	0.0530755301863476	0.478015684008103	0.999336306249414
PAIP2	2.86967250337301	-0.00620030414287693	0.0534171606913827	0.190798684902138	0.999336306249414
MZB1	3.01231553404173	-0.00451144806636129	0.0531212460968065	0.38091488426466	0.999336306249414
UBE2D2	5.08557236700995	-0.00627914878272634	0.0532272627416595	0.338832813157228	0.999336306249414
CXXC5	2.62885325728295	0.00204093611031625	0.0529834735873834	0.625224303184477	0.999336306249414
PFDN1	0.950558017571467	-0.000695284962724738	0.0530070566754843	0.821775003572515	0.999336306249414
NDUFA2	1.68069459873682	-0.00480701095455	0.0532686189568919	0.23336764347943	0.999336306249414
IK	1.73628518644426	-0.00400076928603218	0.0531713637604384	0.308808786916576	0.999336306249414
ZMAT2	1.07170954739515	0.00719001929900771	0.0537393603051643	0.0097515261737006	0.999336306249414
TAF7	1.70612099971411	-0.000409456794983954	0.0529297451467945	0.916406708138516	0.999336306249414
DIAPH1	1.0507328252636	0.00406322785333164	0.053235119786747	0.177195622735477	0.999336306249414
NDFIP1	0.923129166358027	0.000320787493998591	0.0530311853947582	0.910579829420361	0.999336306249414
NR3C1	1.90849806489736	-0.0028659725738678	0.0530092836573846	0.52996803706036	0.999336306249414
LARS	1.56293469196046	-0.00311690145181048	0.0530940042774718	0.404068693742321	0.999336306249414
TCERG1	0.932006520749285	0.000581473737400043	0.0530028116064342	0.853587664619885	0.999336306249414
FBXO38	0.567153284079381	-0.00149577053644409	0.0530720185417084	0.520902219298513	0.999336306249414
CSNK1A1	1.52818073800717	6.02525034575019e-05	0.0529821605534595	0.972817826342649	0.999336306249414
CD74	343.536930280408	-0.0014553727837034	0.0516178989504997	0.904209054665304	0.999336306249414
RPS14	62.6116506720771	0.00390236390262799	0.0506171269861797	0.814295618770788	0.999336306249414
TNIP1	1.40730077019027	-0.00371595246329126	0.0531382764597872	0.344487398334865	0.999336306249414
ANXA6	3.80941902595148	-0.00455282274051059	0.0531225478493027	0.37984297259025	0.999336306249414
CCDC69	1.12869991482959	0.00686081246610782	0.0536724262868168	0.0145676467527232	0.999336306249414
GM2A	0.761337823968472	0.000312545716687115	0.0530327051469707	0.911710422506501	0.999336306249414
ATOX1	0.887858972359736	0.000904596413776407	0.0530283212789721	0.753392943321961	0.999336306249414
G3BP1	1.00222900898366	-0.00227792943855631	0.05306643623444	0.483106133390509	0.999336306249414
CNOT8	1.22259698520466	0.000405284603842141	0.0529802276165276	0.910580251243884	0.999336306249414
CYFIP2	2.8748396066732	-0.00512171886786234	0.0531944138397016	0.329752304746587	0.999336306249414
ADAM19	1.3894570788894	0.00155174699721439	0.0530245342415253	0.636776589036173	0.999336306249414
EBF1	0.949431350651255	-0.000889336626146696	0.0530010037645963	0.78506369433997	0.999336306249414
UBLCP1	1.00092600380047	0.00213029574604799	0.0530782267369397	0.373046465002367	0.999336306249414
TTC1	1.27544624030537	-0.00364180325557922	0.0531654968547794	0.291602901405391	0.999336306249414
SLU7	0.906627681544096	0.0022435433182714	0.0530898586420168	0.373625089245593	0.999336306249414
CCNG1	0.76577508696711	0.00116178114770513	0.0530513375417378	0.639685608649662	0.999336306249414
NUDCD2	0.989132109322466	-0.00243103548534435	0.0530979302482247	0.391819432829734	0.999336306249414
MAT2B	2.04059362944992	0.0065959506088356	0.053548568544538	0.117679581106879	0.999336306249414
DOCK2	1.42465872614852	-0.00349451470562014	0.0531543388387187	0.308567657022345	0.999336306249414
LCP2	1.28406759316015	0.00278342005680858	0.053140117654989	0.293060202284819	0.999336306249414
NPM1	9.31829941483491	-0.00593690291200419	0.05299698915242	0.442781353981078	0.999336306249414
STK10	1.37158188179894	-0.00270705245769555	0.0531004635497587	0.393262070430776	0.999336306249414
DUSP1	16.0595972247971	-0.00484990165960305	0.0529630950002993	0.478979954877834	0.999336306249414
ERGIC1	1.32609491827505	-0.000875459473868562	0.0529948339520782	0.788741063581634	0.999336306249414
ATP6V0E1	3.02235766730798	0.00146721572613504	0.0529236463004529	0.74180402812411	0.999336306249414
CREBRF	0.624987432643114	0.00320233187454125	0.0531741200665199	0.207344031600209	0.999336306249414
THOC3	0.586388738423088	-0.00292267221441242	0.0531601858769275	0.214331508429456	0.999336306249414
HIGD2A	4.96334804075617	0.00882273342421909	0.0538887859237901	0.119348166072948	0.999336306249414
CLTB	0.804334547169453	-0.00369657025267111	0.0531968032997069	0.23731781875755	0.999336306249414
RNF44	1.12450242513514	0.000612011343980116	0.052984063183148	0.870140977811882	0.999336306249414
UIMC1	0.819397600732477	-0.00112257753287761	0.0530398211033825	0.676209825467922	0.999336306249414
NSD1	0.876808172686828	0.00111796038853938	0.0530311655853176	0.699251974299057	0.999336306249414
RAB24	2.39530666960024	-0.00116438856692932	0.0529278140516695	0.790906534308431	0.999336306249414
PRELID1	3.33673161001576	0.00412913053382043	0.0532136844818958	0.251731514350744	0.999336306249414
LMAN2	1.29023508102483	0.00291473092889201	0.0531310637238873	0.310702416792957	0.999336306249414
RGS14	0.737662927143985	-0.000819817232062733	0.0530444318607631	0.739788104954366	0.999336306249414
GRK6	2.13386043505077	0.000183910141478471	0.05289650745102	0.965585625941535	0.999336306249414
TMED9	1.27572711106949	-0.00172381027444221	0.0530146479045389	0.623824371425888	0.999336306249414
NHP2	1.76125764833966	0.00289278349515965	0.0530674334304899	0.452544266394752	0.999336306249414
HNRNPAB	0.818427426556938	-0.000105869550734181	0.053030390111655	0.923241642175544	0.999336306249414
PHYKPL	2.00342039969735	-0.0020448858141978	0.0530004373694371	0.606630121470914	0.999336306249414
