"logFC"	"logCPM"	"F"	"PValue"	"FDR"	"Nhood"	"SpatialFDR"	"finalIdent"	"finalIdent_fraction"
"2097"	-5.08322977549432	8.09050059025197	11.6627407761497	0.00257194391988993	0.236394770978653	2097	0.289060002884784	"CD14 Monocytes"	1
"3351"	-4.95713811538824	7.71569891648076	11.6130645020306	0.00261649648868717	0.236394770978653	3351	0.289060002884784	"GDT"	0.710280373831776
"3186"	-9.16219107445451	8.36797830777487	12.462735503284	0.0027243361088695	0.236394770978653	3186	0.289060002884784	"CD8 Naive"	0.869674185463659
"3193"	-6.67986798553457	8.88573301179214	11.4893458485587	0.00273119908203861	0.236394770978653	3193	0.289060002884784	"CD8 Naive"	1
"2296"	-4.95603261288422	8.35910358389535	11.4485860212102	0.00277019427129392	0.236394770978653	2296	0.289060002884784	"CD14 Monocytes"	0.993181818181818
"3352"	3.87366294528973	8.22430786087379	11.3599137282363	0.00285716626757797	0.236394770978653	3352	0.291359693684685	"CD16 Monocytes"	1
"2916"	3.04484789476973	7.95699888846432	11.2206746613696	0.00299987739787051	0.236394770978653	2916	0.291359693684685	"CD14 Monocytes"	0.993181818181818
"2144"	-4.50727510079115	8.06189283377785	11.2047460835721	0.00301669823430557	0.236394770978653	2144	0.291359693684685	"Mixed"	0.590027700831025
"2963"	-3.66933912660694	7.81473197114981	11.1673978123713	0.00305654813643876	0.236394770978653	2963	0.291359693684685	"Mixed"	0.629508196721312
"1392"	3.03749823361494	8.59294682520035	11.1512829099462	0.00307392150386414	0.236394770978653	1392	0.291359693684685	"CD16 Monocytes"	0.994413407821229
"1102"	3.44887358427661	8.66051630670713	11.0733874083681	0.00315945085745228	0.236394770978653	1102	0.291359693684685	"CD16 Monocytes"	0.993975903614458
"1730"	-3.99939331357771	8.16741082625092	11.0556356244744	0.00317930765115588	0.236394770978653	1730	0.291359693684685	"CD14 Monocytes"	0.962593516209476
"1654"	-5.54331255383531	8.27958807416755	10.8584563812493	0.00340937722865857	0.241707077246516	1654	0.297184873275808	"CD8 Naive"	0.714285714285714
"1802"	-5.73065282689397	8.17789417172579	10.8353046137166	0.00343757499027394	0.241707077246516	1802	0.297184873275808	"CD14 Monocytes"	0.986486486486487
"433"	-4.35188625370895	8.36128782375454	10.5853705908856	0.00375893794853785	0.241707077246516	433	0.297184873275808	"CD14 Monocytes"	0.977551020408163
"1319"	-2.49393108522106	7.78726779033745	10.5080602167216	0.00380519080647805	0.241707077246516	1319	0.297184873275808	"CD8 Activated"	0.717391304347826
"3024"	2.97249346534869	7.77542348290677	10.5471258824227	0.00381097654070625	0.241707077246516	3024	0.297184873275808	"CD14 Monocytes"	0.954407294832827
"2378"	3.25511624375235	7.85829904229751	10.5234551946262	0.00384358293499376	0.241707077246516	2378	0.297184873275808	"CD14 Monocytes"	1
"726"	-5.82654491301456	8.3473655829622	10.3911624799658	0.00403158503801655	0.241707077246516	726	0.297184873275808	"GDT"	0.893905191873589
"1265"	-4.40867935408667	8.88025033138653	10.386209505235	0.00403881831740297	0.241707077246516	1265	0.297184873275808	"CD8 Naive"	0.984848484848485
"3404"	3.14098172038788	8.68269572096724	10.3569922128821	0.00408177976270564	0.241707077246516	3404	0.297184873275808	"CD16 Monocytes"	1
"3439"	-3.58507050895113	8.07452780230089	10.2161498243281	0.00429608359972671	0.241707077246516	3439	0.297184873275808	"Mixed"	0.521008403361345
"834"	-3.49703013673529	7.63430636079177	10.151581655658	0.00439846105153153	0.241707077246516	834	0.297184873275808	"CD14 Monocytes"	1
"1750"	-4.38642492580455	7.67956388231639	10.1166350826445	0.00445499358001182	0.241707077246516	1750	0.297184873275808	"CD14 Monocytes"	1
"3564"	-5.2189271982406	8.67381661460969	10.1133706537277	0.00446031526295999	0.241707077246516	3564	0.297184873275808	"CD8 Naive"	0.991983967935872
"2656"	2.75701264128496	7.92220851719093	10.0976885311572	0.0044859784354685	0.241707077246516	2656	0.297184873275808	"CD14 Monocytes"	0.927350427350427
"928"	-5.52091134633722	8.26583905249561	9.95356482294211	0.00472962460442423	0.241707077246516	928	0.297184873275808	"CD14 Monocytes"	0.992084432717678
"2908"	-4.95607211566112	8.35496718526343	9.93798139342029	0.00475683332517673	0.241707077246516	2908	0.297184873275808	"CD14 Monocytes"	1
"1126"	4.36794451831301	8.3752905332353	9.91693046980298	0.00479386342776184	0.241707077246516	1126	0.297184873275808	"CD16 Monocytes"	1
"2147"	-4.31320224420405	8.11135980010065	9.84328827113906	0.00492593454445645	0.241707077246516	2147	0.297184873275808	"CD14 Monocytes"	1
"370"	-4.2892508600567	8.943442102179	9.82971837505754	0.00495070724214734	0.241707077246516	370	0.297184873275808	"CD8 Naive"	0.974317817014446
"3278"	-3.33795415136283	7.42641776688583	9.79487650790578	0.00501494645456646	0.241707077246516	3278	0.297184873275808	"Mixed"	0.489247311827957
"991"	-3.90046522561145	7.77254950993915	9.78823476105947	0.0050272963705929	0.241707077246516	991	0.297184873275808	"CD14 Monocytes"	1
"1380"	3.36349561514304	7.54526086953506	9.78606792181636	0.00503133274552547	0.241707077246516	1380	0.297184873275808	"CD16 NK"	0.994285714285714
"723"	-5.11397008139424	8.34898946529931	9.72784217449989	0.00514114860963497	0.241707077246516	723	0.297184873275808	"CD14 Monocytes"	1
"109"	-4.0997097683487	8.69031948344712	9.71970543043673	0.00515670476658134	0.241707077246516	109	0.297184873275808	"CD8 Naive"	0.775193798449612
"3414"	3.25590163216705	8.31023376978882	9.70123935217362	0.00519220243123032	0.241707077246516	3414	0.297184873275808	"CD16 Monocytes"	1
"2345"	-3.09064050253588	7.69709416733704	9.63394937911972	0.00532386018667713	0.241707077246516	2345	0.297184873275808	"CD14 Monocytes"	0.984334203655353
"2987"	-4.03485349791064	8.17559615846649	9.633096643601	0.00532555214270373	0.241707077246516	2987	0.297184873275808	"CD8 Activated"	0.994535519125683
"440"	2.65988201329342	8.39209173028274	9.61206204869876	0.00536747680161827	0.241707077246516	440	0.297184873275808	"CD14 Monocytes"	0.980461811722913
"2251"	-3.8103758181968	8.75982033169229	9.59640089802551	0.00539892857062475	0.241707077246516	2251	0.297184873275808	"CD8 Naive"	0.998185117967332
"341"	-3.70660097009642	8.62456005370839	9.52952095122169	0.00553555469136755	0.241707077246516	341	0.297184873275808	"CD8 Activated"	0.986138613861386
"3239"	3.19968316161489	8.68590799853744	9.50925877988917	0.00557769894891618	0.241707077246516	3239	0.297184873275808	"CD16 Monocytes"	0.998168498168498
"1506"	2.70725702877816	7.97258303032881	9.50339122551409	0.00558996933988933	0.241707077246516	1506	0.297184873275808	"CD14 Monocytes"	0.859857482185273
"2563"	2.72989786836282	7.74931429202052	9.49015135023255	0.00561776679326312	0.241707077246516	2563	0.297184873275808	"CD16 NK"	0.833766233766234
"1161"	2.51843601657477	8.30036116846203	9.463542955454	0.00565651572221224	0.241707077246516	1161	0.297184873275808	"CD16 Monocytes"	0.9979035639413
"2074"	-6.24372442214756	8.37255851661264	9.4636237391785	0.00567392350822839	0.241707077246516	2074	0.297184873275808	"CD8 Naive"	0.764411027568922
"1449"	-3.62521938079362	7.71661263603165	9.42476962290888	0.00575729868157056	0.241707077246516	1449	0.297184873275808	"Mixed"	0.55860349127182
"701"	-3.80678277597456	8.57524128686054	9.40753332752467	0.00579471851065406	0.241707077246516	701	0.297184873275808	"CD8 Activated"	0.985567010309278
"1618"	3.19341655248688	8.34611837092619	9.34030166180532	0.00594327139749038	0.241707077246516	1618	0.297184873275808	"CD16 Monocytes"	1
"2330"	-4.97363091330358	8.07973643575004	9.33275982846382	0.00596019678274216	0.241707077246516	2330	0.297184873275808	"CD14 Monocytes"	0.824933687002653
"1968"	-3.72289437351184	7.9024679973871	9.26489214812447	0.00611492828341188	0.241707077246516	1968	0.297184873275808	"CD14 Monocytes"	1
"101"	-4.75081329027785	8.34398367338864	9.23769142452273	0.00617818684155764	0.241707077246516	101	0.297184873275808	"CD14 Monocytes"	1
"430"	-5.03971239812932	8.85949835734252	9.23694816039749	0.0061799255282274	0.241707077246516	430	0.297184873275808	"CD8 Naive"	0.962566844919786
"1288"	2.55196694003471	7.89422830822099	9.16459964348197	0.00635178839887669	0.241707077246516	1288	0.297184873275808	"CD16 NK"	0.981735159817352
"2544"	-3.97563340560852	8.47237339530395	9.14377656882718	0.0064022289598617	0.241707077246516	2544	0.297184873275808	"CD8 Naive"	0.993227990970655
"2425"	2.80703310175155	7.58405255258936	9.1344938122257	0.00642485772127559	0.241707077246516	2425	0.297184873275808	"CD16 NK"	0.96600566572238
"1578"	-3.98567881150063	7.82326630727462	9.09544318315086	0.00652102683923482	0.241707077246516	1578	0.297184873275808	"CD14 Monocytes"	1
"1096"	2.66688923521622	9.01085354080581	9.08598314416821	0.00654456296375192	0.241707077246516	1096	0.297184873275808	"CD16 Monocytes"	0.994694960212202
"2750"	2.71722931160263	7.54943259431616	9.05594595552948	0.00661991972933423	0.241707077246516	2750	0.297184873275808	"CD16 NK"	0.985207100591716
"719"	-3.7890988190574	8.67018660224142	9.04131406249854	0.00665697556077173	0.241707077246516	719	0.297184873275808	"CD14 Monocytes"	1
"1815"	-4.27003792111493	8.78849363137742	9.03607288984161	0.00667030485618584	0.241707077246516	1815	0.297184873275808	"CD8 Naive"	0.994575045207957
"1988"	-3.18886694344814	7.63425471094824	9.01449654644065	0.00672548970685449	0.241707077246516	1988	0.297184873275808	"CD14 Monocytes"	0.997058823529412
"1269"	-3.91605506014994	7.96835039142124	8.99154270036484	0.00678475337846353	0.241707077246516	1269	0.297184873275808	"CD14 Monocytes"	1
"1433"	-3.73862295360075	7.4177437107906	8.96144123923903	0.00686334951432264	0.241707077246516	1433	0.297184873275808	"CD14 Monocytes"	1
"2373"	2.20607914364301	8.28619217467893	8.85986914482494	0.0070492193412331	0.241707077246516	2373	0.297184873275808	"Mixed"	0.679304897314376
"2141"	-4.42749345439199	8.08547037801669	8.88777404283214	0.00705998561630679	0.241707077246516	2141	0.297184873275808	"CD14 Monocytes"	0.990243902439024
"1518"	-4.54257822552455	8.24359715845348	8.88396916865289	0.00707030992040105	0.241707077246516	1518	0.297184873275808	"CD14 Monocytes"	1
"879"	-3.23216200350249	8.25544682277862	8.8690244991057	0.00711102356707318	0.241707077246516	879	0.297184873275808	"CD14 Monocytes"	1
"1192"	-3.23390264763028	7.95235803539204	8.82682631522101	0.00722739260220515	0.243344945257266	1192	0.299411245211786	"CD14 Monocytes"	0.99781181619256
"28"	2.04912882257344	8.13673564123534	8.72793736258889	0.00741896770517987	0.245834186384797	28	0.301782393009477	"CD16 Monocytes"	1
"2690"	-3.9825856830181	8.56682178966296	8.75195770387933	0.00743908437365033	0.245834186384797	2690	0.301782393009477	"CD8 Naive"	0.910602910602911
"2729"	2.53261807555831	8.11592863065917	8.70129206158988	0.0075862373048056	0.248397072851846	2729	0.305390889242279	"CD16 Monocytes"	0.99746192893401
"3437"	-4.22984500352072	8.34111351207077	8.6373964460524	0.00777643406930443	0.251312970978638	3437	0.307874510395398	"CD14 Monocytes"	0.973856209150327
"1304"	-3.40178442412205	8.93878157506404	8.60469451940851	0.00787581733051804	0.251312970978638	1304	0.307874510395398	"CD8 Naive"	0.9664
"3330"	-3.32638840284495	7.38037831352662	8.60119438039103	0.0078865376154686	0.251312970978638	3330	0.307874510395398	"CD14 Monocytes"	0.947058823529412
"1440"	-3.70811327232622	8.910411971966	8.54537892978295	0.00805969426595519	0.252446600042821	1440	0.307874510395398	"CD8 Naive"	1
"415"	-3.34069699536882	8.70610091082755	8.54414210529569	0.00806357870688754	0.252446600042821	415	0.307874510395398	"CD8 Naive"	0.870722433460076
"1857"	2.99364578075028	8.24622324553515	8.46749592769497	0.00830839686750935	0.256942146981855	1857	0.313930578556928	"CD14 Monocytes"	0.991323210412148
"373"	2.60506940345281	8.8901196061177	8.4543651096268	0.00835115972258201	0.256942146981855	373	0.313930578556928	"CD16 Monocytes"	0.995929443690638
"1252"	2.25882715311462	7.71148451376293	8.33914386271372	0.00864969244698979	0.263366863963593	1252	0.322591661882371	"CD16 Monocytes"	0.994134897360704
"1275"	2.41830381284352	8.11902616689262	8.34774599705034	0.00870756232773997	0.263366863963593	1275	0.322591661882371	"CD14 Monocytes"	0.988610478359909
"937"	-4.05556029195399	7.93610944108143	8.29464667338003	0.00889132903582354	0.264522192376137	937	0.325095316125596	"CD14 Monocytes"	1
"1817"	3.01090922944333	7.96762084190248	8.28823151578099	0.0089138204550621	0.264522192376137	1817	0.325095316125596	"CD16 Monocytes"	0.994285714285714
"896"	3.09068326831941	8.48640692146553	8.27282032166485	0.00896811019263452	0.264522192376137	896	0.325095316125596	"CD16 Monocytes"	1
"47"	-3.03397309113708	7.37505046360464	8.20019945397436	0.00922892148305955	0.266830367401641	47	0.328343548581791	"CD14 Monocytes"	0.970660146699266
"121"	-4.18539817802959	8.13383688276985	8.19624337146612	0.00924336921630073	0.266830367401641	121	0.328343548581791	"CD4 Activated"	0.780346820809249
"618"	-4.07270053237558	8.33312680961884	8.18879081547167	0.00927065440117777	0.266830367401641	618	0.328343548581791	"CD14 Monocytes"	0.996638655462185
"2605"	2.65719895632986	8.37270878585153	8.16533431528969	0.00935711804442922	0.267164434404543	2605	0.328975911999518	"CD16 Monocytes"	1
"1492"	-3.82663015266364	8.12238301846746	8.09773379081755	0.00961134949792483	0.272245288556299	1492	0.335798345715454	"CD14 Monocytes"	1
"239"	2.49092223015273	8.32785355980051	8.06704466232763	0.00972928762037859	0.27341596470182	239	0.337655545631796	"CD16 Monocytes"	0.995943204868154
"2618"	-3.29508836487996	7.86660100766673	8.01639834309757	0.00992745059072759	0.276710201667073	2618	0.341756602108911	"CD8 Activated"	0.930939226519337
"337"	2.24824016912172	8.25748465345993	7.98451081775521	0.0100015735542315	0.276710201667073	337	0.341756602108911	"CD16 NK"	0.989915966386555
"1447"	2.98277647281033	8.21335105411096	7.9365085069441	0.0102492078845953	0.281380176462467	1447	0.347950482168533	"CD16 Monocytes"	0.994832041343669
"2952"	-3.27530381916582	7.94927898500981	7.85749716034499	0.0105788568964798	0.288213284454477	2952	0.357225820795028	"Mixed"	0.698461538461538
"3219"	-3.80839821609062	7.73705242957431	7.76207164083214	0.0109927892594798	0.295227443131817	3219	0.366976225060798	"CD14 Monocytes"	1
"1036"	2.41011580159413	8.10460231547334	7.73644188848861	0.0111070083800709	0.295227443131817	1036	0.366976225060798	"CD16 Monocytes"	0.995316159250585
"869"	2.30123452811682	8.1842319285034	7.71922628840001	0.0111844700301064	0.295227443131817	869	0.366976225060798	"CD14 Monocytes"	0.962049335863378
"2394"	2.87239801096308	7.30298613986583	7.70849957649615	0.0112330383834264	0.295227443131817	2394	0.366976225060798	"CD8 Activated"	0.98972602739726
"2020"	2.58008929987192	8.47231425075702	7.70478518702026	0.0112499109739219	0.295227443131817	2020	0.366976225060798	"CD16 Monocytes"	0.996204933586338
"1569"	2.1074370776669	7.69266838486228	7.6115180490612	0.0115684590510733	0.301371024476499	1569	0.374987502357172	"CD16 NK"	0.790155440414508
"1425"	-2.14706708034797	8.05507189217367	7.57061569383862	0.0117631683831075	0.304222811299354	1425	0.378770736823612	"CD14 Monocytes"	0.962877030162413
"2263"	2.33081721296398	8.13059339308646	7.55608982101204	0.0119490626102267	0.305213291522014	2263	0.38062036568405	"CD16 Monocytes"	0.99548532731377
"425"	-2.88992413877133	7.91324362112038	7.5279760189608	0.0120866090512522	0.305213291522014	425	0.38062036568405	"CD14 Monocytes"	0.997435897435897
"2049"	2.19074974072987	7.80765966200615	7.50831023762919	0.0121160967123779	0.305213291522014	2049	0.38062036568405	"CD16 NK"	0.981308411214953
"2779"	-3.4081187207126	7.33373197024952	7.51644393946665	0.0121435380768075	0.305213291522014	2779	0.38062036568405	"Mixed"	0.46685878962536
"503"	-2.96502280384922	8.08541808804122	7.43939649454896	0.0125316291450651	0.308999381145269	503	0.384075719061643	"Mixed"	0.589189189189189
"1824"	-4.52952195732196	8.20408537751626	7.43597424257058	0.0125491843485707	0.308999381145269	1824	0.384075719061643	"GDT"	0.911764705882353
"1006"	-2.52012474642873	7.94759560416478	7.43505362405724	0.0125539115343413	0.308999381145269	1006	0.384075719061643	"CD16 NK"	0.784031413612565
"3053"	-4.52873219958972	8.82403031203015	7.41726842398123	0.0126456247479688	0.309124895380141	3053	0.384075719061643	"CD4 Activated"	0.923232323232323
"883"	-3.44066532794102	8.67876195045451	7.32634949393238	0.0131262671197635	0.315135560707105	883	0.387668135724429	"CD8 Naive"	0.926782273603083
"1776"	-3.44390717294852	8.59241517834256	7.30608895426655	0.0132361227942395	0.315135560707105	1776	0.387668135724429	"CD14 Monocytes"	1
"2638"	1.85988134702726	8.35370165552505	7.27735109415445	0.0132706739753502	0.315135560707105	2638	0.387668135724429	"Mixed"	0.681967213114754
"850"	-2.56679376330352	7.38230217327373	7.29402261859611	0.0133020342015275	0.315135560707105	850	0.387668135724429	"Mixed"	0.461818181818182
"1836"	-2.23926650386193	8.23281818292078	7.25370178242291	0.0134096142371808	0.315135560707105	1836	0.387668135724429	"Mixed"	0.568228105906314
"3065"	-2.21895447810888	8.82658786136418	7.23279779992102	0.0135179452745399	0.315135560707105	3065	0.387668135724429	"CD8 Activated"	0.976539589442815
"369"	-2.65767817480928	7.78671783732907	7.253612630288	0.0135254451093808	0.315135560707105	369	0.387668135724429	"Intermediate Monocytes"	0.922077922077922
"692"	-3.49694457097477	8.39441867798443	7.23497683122191	0.0136298797782281	0.315135560707105	692	0.387668135724429	"CD14 Monocytes"	0.974854932301741
"2380"	2.04638854963142	8.20086418484035	7.20629236178172	0.0136861899438502	0.315135560707105	2380	0.387668135724429	"CD16 NK"	0.95360824742268
"1837"	-2.76899306108031	8.16542398488102	7.19742277156937	0.0138430703510578	0.315276401190825	1837	0.387668135724429	"Mixed"	0.644067796610169
"930"	-4.09721779628516	8.59231000526612	7.18700935588329	0.0139028418429757	0.315276401190825	930	0.387668135724429	"CD4 Activated"	0.926267281105991
"74"	-4.97202337251828	8.62107364459297	7.1775616553612	0.0139573189655787	0.315276401190825	74	0.387668135724429	"CD4 Activated"	0.952267303102625
"1568"	-3.541114643478	8.19166948712496	7.13159296530768	0.0142257970988998	0.319319936138197	1568	0.391739888752814	"Mixed"	0.593659942363112
"3545"	-3.92885607886915	8.41168143793169	7.10314965083526	0.0143947969515386	0.320935393125919	3545	0.392938581647898	"CD8 Naive"	0.783980582524272
"998"	-3.36819053314168	8.67182089450062	7.0691405085128	0.0145998090267767	0.320935393125919	998	0.392938581647898	"CD8 Naive"	0.996138996138996
"324"	-3.43384735910406	7.47942310435481	7.05176386287332	0.0147058118844617	0.320935393125919	324	0.392938581647898	"CD14 Monocytes"	0.99702380952381
"2995"	-3.73258902887506	8.52513342694293	7.04864375206445	0.0147249361656521	0.320935393125919	2995	0.392938581647898	"CD14 Monocytes"	1
"2048"	2.21290115275107	7.46090228897782	7.02358363301847	0.0148680554527658	0.320935393125919	2048	0.392938581647898	"CD16 NK"	0.989041095890411
"421"	2.30769969819757	8.12444094840868	7.02360795019198	0.0148793966340577	0.320935393125919	421	0.392938581647898	"CD14 Monocytes"	0.963983050847458
"3233"	2.49173932864571	7.80232626183666	7.01591391882912	0.0149272275872521	0.320935393125919	3233	0.392938581647898	"Mixed"	0.566765578635015
"1258"	2.98202284002422	7.76305026752486	6.98642524036867	0.0151121409157596	0.322358627244415	1258	0.394959642492631	"CD14 Monocytes"	0.974947807933194
"1103"	2.20804764156411	8.0276203437922	6.97663929039432	0.0151740681919478	0.322358627244415	1103	0.394959642492631	"CD16 NK"	0.97319587628866
"3047"	-4.38966877058997	8.21502818016673	6.93697734350677	0.0154279683076906	0.325813129527501	3047	0.39825476218713	"Mixed"	0.61377245508982
"2357"	-2.97095373865684	8.24428626387576	6.86808318951681	0.0158803366962474	0.333393656875923	2357	0.407383134998809	"CD16 NK"	0.987368421052632
"2951"	-4.68538882277063	8.07548345429726	6.85302816050223	0.0159811470386544	0.333548033806769	2951	0.407390755372381	"GDT"	0.904632152588556
"3238"	-2.68313449869415	8.40974398841549	6.81894561296906	0.0162120148172304	0.336048219696013	3238	0.410584246594203	"CD8 Activated"	0.984585741811175
"770"	-3.28227952278136	7.53877575597075	6.80766384647626	0.0162892524537434	0.336048219696013	770	0.410584246594203	"CD14 Monocytes"	1
"3427"	-2.8105430061401	7.68813638452531	6.75950435830673	0.0166236109350669	0.34097510015663	3427	0.416670462755296	"CD14 Monocytes"	0.997762863534676
"852"	-2.71928603011771	8.44635480777359	6.70329967882511	0.0170235422501009	0.347182984517772	852	0.42443094812773	"CD14 Monocytes"	0.998281786941581
"2044"	1.95715074996489	8.21335907077099	6.63281856760043	0.0174187742348799	0.353225029797081	2044	0.430678534948099	"CD4 Activated"	0.797124600638978
"2052"	-2.74106640417668	7.35782970523119	6.59978672556567	0.0177885085479596	0.358684672359706	2052	0.436875071143504	"CD8 Activated"	0.765060240963855
"707"	-2.24610858754175	8.13457666448126	6.54928101120153	0.0181270848759838	0.363458235519024	707	0.442843272592705	"CD14 Monocytes"	0.950764006791171
"872"	2.52446412651236	7.67933450205658	6.52680668000645	0.0183508925390812	0.363464610744047	872	0.444276752671014	"CD16 Monocytes"	1
"722"	2.53000374003677	7.99982541544037	6.52508513291206	0.0183643963172787	0.363464610744047	722	0.444276752671014	"CD14 Monocytes"	0.816976127320955
"525"	2.03234183340499	8.40813997714015	6.50572813312854	0.0184329208586922	0.363464610744047	525	0.444276752671014	"CD16 Monocytes"	0.998065764023211
"1807"	2.90025125817113	7.20785779275918	6.49551350469665	0.018598096638282	0.364706631329827	1807	0.445770496740284	"CD14 Monocytes"	0.993670886075949
"2715"	1.75872437281948	9.01500635646107	6.44805917815465	0.0188338153011561	0.367310856884295	2715	0.447383083128584	"Mixed"	0.627659574468085
"2853"	-4.49481979847771	8.5654042432414	6.40511304767889	0.0193333721156461	0.370232304036443	2853	0.450801392877289	"CD4 Activated"	0.927710843373494
"2331"	-3.70506916316766	8.25558695549984	6.40079421320135	0.019369303670085	0.370232304036443	2331	0.450801392877289	"CD14 Monocytes"	0.997701149425287
"762"	2.0479173580502	8.08849153893011	6.39395793434853	0.019401126886941	0.370232304036443	762	0.450801392877289	"CD16 Monocytes"	1
