"logFC"	"logCPM"	"F"	"PValue"	"FDR"	"Nhood"	"SpatialFDR"	"finalIdent"	"finalIdent_fraction"
"1797"	1.489330909501	7.73539649626433	4.76595347573291	0.0369655031202377	0.233664817994346	1797	0.231704951040896	"Mixed"	0.492131616595136
"4151"	1.79260686194108	7.90561017078124	4.77152675119401	0.0370248051188858	0.233664817994346	4151	0.231704951040896	"CD8 Activated"	0.977511244377811
"517"	1.35329369880199	7.71471648353731	4.76063215263452	0.0370637404876188	0.233664817994346	517	0.231704951040896	"CD8 Activated"	0.929535232383808
"1542"	-1.74862286775951	8.2000652003327	4.76256458484969	0.0370903249558447	0.233664817994346	1542	0.231704951040896	"Mixed"	0.627692307692308
"4963"	-1.4903710006446	7.55579302961994	4.75376534565346	0.0371909356242583	0.234031798774518	4963	0.232136946353314	"CD56 NK"	0.96078431372549
"3795"	1.3883715699743	7.43479179813938	4.74579665894196	0.0373391459746938	0.234658115385573	3795	0.232518964877694	"Mixed"	0.574349442379182
"2323"	1.31725162716013	7.72676978907467	4.74247843416199	0.0374010542950284	0.234658115385573	2323	0.232518964877694	"CD4 Activated"	0.989263803680982
"4400"	1.46363393659202	7.86213354126736	4.74157751918753	0.0374178822904416	0.234658115385573	4400	0.232518964877694	"Mixed"	0.596795727636849
"1260"	-2.50383766948773	7.1393999636984	4.74146638309113	0.0375827015570117	0.235424519390578	1260	0.233400799391456	"Mixed"	0.601123595505618
"5151"	-2.97636207819326	8.11885182533488	4.73305818332266	0.03774041063203	0.235826072966046	5151	0.233650438679273	"CD8 Naive"	0.843434343434343
"2849"	1.37581088084725	8.1773677540498	4.72281486839361	0.0377702542861058	0.235826072966046	2849	0.233650438679273	"Mixed"	0.417995444191344
"488"	1.37538849356077	6.59233164551332	4.72267583942545	0.037774855126688	0.235826072966046	488	0.233650438679273	"CD8 Naive"	0.76
"4730"	1.8341410663428	7.64416224485121	4.7248080219	0.0378958673854138	0.236243979534899	4730	0.234164238217395	"CD16 NK"	0.997737556561086
"4555"	1.7472562599065	7.18127231380154	4.72214348432287	0.0379462261837536	0.236243979534899	4555	0.234164238217395	"CD8 Activated"	0.920103092783505
"4253"	1.53819161928807	7.16423150852066	4.7152635493493	0.037970073090858	0.236243979534899	4253	0.234164238217395	"CD4 Activated"	0.888392857142857
"869"	2.04890898193564	7.1766120472951	4.71537625485487	0.0380744575338131	0.236443521982032	869	0.234347323397137	"CD4 Activated"	0.944578313253012
"2335"	-2.05737383730552	7.27214646527933	4.71467700889017	0.0380877347627164	0.236443521982032	2335	0.234347323397137	"CD14 Monocytes"	0.982412060301508
"1553"	1.48450158825041	7.90271100866538	4.70339403243119	0.0381388542929834	0.236495140256715	1553	0.234347323397137	"CD4 Naive"	0.973111395646607
"3415"	-1.90293006693063	7.66943133738176	4.70701448916474	0.0382335662767018	0.236816652106253	3415	0.23473257451597	"CD16 NK"	1
"391"	-2.45642656181377	7.47560460193811	4.70216120181132	0.0383262526260643	0.237124911264284	391	0.235079984295003	"GDT"	0.894252873563218
"4639"	1.33448823618656	7.04374573455011	4.68717313803522	0.0384497693479572	0.237492869235256	4639	0.235477440336117	"CD4 Activated"	0.854497354497355
"2117"	-1.6638936223233	7.54443087496356	4.68456585927323	0.0385043664982214	0.237492869235256	2117	0.235477440336117	"Mixed"	0.577405857740586
"1426"	1.7396555891814	8.34910481963929	4.69006227452222	0.0385583981642476	0.237492869235256	1426	0.235477440336117	"CD8 Activated"	0.950870010235415
"1091"	1.36427178769579	7.07745591044995	4.67570943134781	0.038671190571919	0.237492869235256	1091	0.235477440336117	"CD4 Activated"	0.878787878787879
"594"	-2.47246062934156	8.32132991334263	4.68415063174745	0.0386723921808733	0.237492869235256	594	0.235477440336117	"CD16 NK"	0.993231810490694
"4438"	-1.33900310349533	7.83509735848146	4.67458580019489	0.0386929692384431	0.237492869235256	4438	0.235477440336117	"CD16 NK"	1
"2577"	-2.19130343934618	7.30388451773483	4.68234834704262	0.0387072197412516	0.237492869235256	2577	0.235477440336117	"CD16 NK"	0.992467043314501
"4731"	1.44227077425482	7.83794901647335	4.67138763991203	0.038755031530001	0.237492869235256	4731	0.235477440336117	"CD8 Activated"	0.977578475336323
"1448"	-2.65285637683006	7.87387518067621	4.67887244852344	0.0387744865037332	0.237492869235256	1448	0.235477440336117	"CD16 NK"	0.994337485843715
"3953"	-1.62999459690646	7.62105805499503	4.66787751002486	0.0388232745267557	0.237492869235256	3953	0.235558411260862	"CD8 Activated"	0.80952380952381
"3227"	-1.79981837827578	6.95132206637828	4.67453737211892	0.0388585617717053	0.237492869235256	3227	0.235619029920088	"Mixed"	0.685552407932011
"2262"	1.32207663084238	8.01839271925301	4.6613077670408	0.0389513591111116	0.237549619416557	2262	0.235619029920088	"Mixed"	0.390062111801242
"2127"	1.27398497682239	7.70915880270529	4.6602717057261	0.038971600928805	0.237549619416557	2127	0.235619029920088	"CD4 Activated"	0.927621861152142
"1682"	-2.47684594153117	7.39566452892998	4.66743036065597	0.0389968334499216	0.237549619416557	1682	0.235619029920088	"CD14 Monocytes"	0.977401129943503
"1474"	1.62038473092495	7.99326655748681	4.6623914205172	0.0390489972122885	0.237605407046139	1474	0.235725690762402	"CD8 Activated"	0.946194225721785
"3518"	1.49095170930496	7.64101417920028	4.65277407433378	0.0391184314382273	0.237766043670194	3518	0.23592479576899	"CD16 NK"	0.819787985865724
"3540"	2.26944001760703	6.85670107927063	4.65635556934023	0.0392133880517627	0.238081284599988	3540	0.236319337328414	"MAIT"	0.993377483443709
"3342"	-1.44777085816744	7.26966196657665	4.63322289209283	0.0395042001535036	0.239583650766309	3342	0.237877031318002	"CD56 NK"	0.841628959276018
"5331"	-1.47091032547489	8.01136453313762	4.62487429616184	0.0396702088194245	0.240326648823816	5331	0.238607811064726	"CD4 Activated"	0.811447811447811
"3035"	-2.58784004943214	7.2567738919462	4.62235799549061	0.0398865334530141	0.241324719841884	3035	0.239619888727128	"CD14 Monocytes"	0.997732426303855
"4575"	-1.74926088195393	7.78761386687086	4.61300258388318	0.0399812179865088	0.241324719841884	4575	0.239619888727128	"CD4 Naive"	0.828779599271403
"297"	-1.58074058493521	7.68191774666954	4.6083999693537	0.0400000637522217	0.241324719841884	297	0.239619888727128	"CD4 Activated"	0.826086956521739
"2214"	1.92391922115238	7.17209491522333	4.61620754932201	0.0400096730090797	0.241324719841884	2214	0.239619888727128	"Activated B Cells"	0.922651933701657
"87"	-2.40027606500992	7.44638119952925	4.60829037863376	0.0401688049926423	0.241810468448241	87	0.24011783082679	"CD8 Naive"	0.962536023054755
"4698"	-2.19497097627505	7.20400674554306	4.60759232822466	0.0401828691308274	0.241810468448241	4698	0.24011783082679	"Mixed"	0.5
"1210"	-2.48773228580793	7.01230367711792	4.6052195957145	0.0402307151327731	0.241810468448241	1210	0.24011783082679	"Mixed"	0.568848758465011
"4712"	-1.17247234627044	6.97356049855775	4.59372627247871	0.0402964228493287	0.241810468448241	4712	0.240159059716828	"Mixed"	0.53416149068323
"617"	-2.04790334054672	7.74060869008785	4.6013421659645	0.0403090391748109	0.241810468448241	617	0.240159059716828	"CD16 NK"	0.99859747545582
"4792"	1.97318382368029	7.63146502706965	4.59793789867237	0.0403779446418295	0.241956403530077	4792	0.240357896648994	"CD8 Activated"	0.917910447761194
"5348"	1.90293384109563	8.16623817730237	4.59407491405659	0.0404562930886735	0.241956403530077	5348	0.240440231591069	"CD8 Activated"	1
"3233"	-1.6687528978472	7.63359153258773	4.58648620741908	0.0404647451333559	0.241956403530077	3233	0.240440231591069	"CD16 NK"	0.99812030075188
"1007"	1.46841506136803	8.40676924172251	4.5802531622974	0.0406034198212011	0.242523129202309	1007	0.241017399264958	"CD8 Activated"	0.886384976525822
"2853"	-2.24377936920514	7.82184169358827	4.57711116698309	0.0408023491495183	0.243448141523854	2853	0.241890452343187	"CD4 Activated"	0.933471933471933
"3853"	1.13478661629034	7.71140061006091	4.56219621035987	0.0409414805469459	0.243614932818353	3853	0.242254018299354	"Treg"	0.762951334379906
"200"	-1.24280824011091	7.47211488079577	4.55952081349579	0.0409967391228342	0.243614932818353	200	0.242254018299354	"CD56 NK"	0.971175166297118
"2842"	1.59542241779937	8.52172719985751	4.56708919130588	0.0410083357103167	0.243614932818353	2842	0.242254018299354	"CD16 NK"	0.998118532455315
"4906"	-2.04675467713398	7.75887392598233	4.56652179738233	0.0410200320625989	0.243614932818353	4906	0.242254018299354	"CD16 NK"	0.988888888888889
"5226"	-1.63016704616116	7.68407995217726	4.55562087527992	0.0410774377940175	0.243614932818353	5226	0.242288818601894	"CD8 Activated"	0.81
"4725"	1.63826214653614	7.41448079374043	4.56117501789145	0.0410948628754218	0.243614932818353	4725	0.242288818601894	"CD8 Activated"	0.929435483870968
"1359"	-1.61084713731107	8.3651633026265	4.55185190073854	0.0411803970496673	0.243686754024306	1359	0.242355688890925	"CD8 Activated"	0.948630136986301
"3808"	1.2211612645385	7.39111528520321	4.54994540978059	0.0411951906350592	0.243686754024306	3808	0.242355688890925	"Treg"	0.795497185741088
"3839"	1.40528983127849	7.1730533347233	4.54345571657965	0.0413302951464445	0.244224471319899	3839	0.242814898650484	"CD8 Naive"	0.989154013015184
"4104"	-2.1697040350733	7.88116579144687	4.54894939295269	0.0413841097454436	0.244261294034698	4104	0.242902567791208	"CD16 NK"	0.983298538622129
"1499"	-2.18601329854895	7.4283654740492	4.5467761288366	0.0414293853724413	0.244261294034698	1499	0.242902567791208	"CD14 Monocytes"	0.820861678004535
"893"	1.80668687982292	7.63825672648411	4.54486922028402	0.0414691572496917	0.244261294034698	893	0.242902567791208	"CD4 Naive"	0.963210702341137
"2457"	1.34011500188958	7.59757196432868	4.52746930005666	0.0416652036976645	0.2451546862935	2457	0.243825399908868	"CD8 Activated"	0.996870109546166
"955"	-1.59670826452244	7.71983565506153	4.52349447361722	0.0417489404873993	0.245315531623421	955	0.243825399908868	"CD16 NK"	0.991869918699187
"4783"	1.19783143378151	7.34641348626923	4.51652396887249	0.0418962370820176	0.245315531623421	4783	0.243825399908868	"Treg"	0.83399209486166
"4090"	-2.40295571082721	7.34303069342791	4.52373167924518	0.0419128643002564	0.245315531623421	4090	0.243825399908868	"CD14 Monocytes"	0.985567010309278
"4409"	1.34560657243561	7.50180087273817	4.51379366497326	0.0419540890993678	0.245315531623421	4409	0.243825399908868	"CD4 Activated"	1
"4777"	-2.22835199300132	7.81953071173187	4.52090660671478	0.0419725644066498	0.245315531623421	4777	0.243825399908868	"Mixed"	0.57847533632287
"5473"	-1.9343117407331	8.06185525980221	4.51774782103977	0.0420394283243527	0.245315531623421	5473	0.243825399908868	"CD16 NK"	0.957503320053121
"767"	-1.76608939353137	8.05211909284969	4.51483644305798	0.0420560085919445	0.245315531623421	767	0.243825399908868	"CD4 Activated"	0.740277777777778
"1354"	-2.15300343458347	7.79062783832579	4.51647209954352	0.0420664657727799	0.245315531623421	1354	0.243825399908868	"CD4 Activated"	0.921908893709328
"1965"	1.5283960741813	8.04390582391307	4.503521146993	0.0422124045486269	0.245315531623421	1965	0.243825399908868	"CD4 Naive"	0.99
"1608"	-2.15556497471679	7.75745001194602	4.5090855149711	0.0422233955767414	0.245315531623421	1608	0.243825399908868	"CD4 Activated"	0.838461538461538
"4848"	-1.52308396855129	6.9597005674828	4.50196611031961	0.0422272313236387	0.245315531623421	4848	0.243825399908868	"Intermediate Monocytes"	0.994285714285714
"612"	-2.3979597782283	7.26591181320534	4.50553203834615	0.0422991213125242	0.245315531623421	612	0.243825399908868	"CD16 NK"	0.977611940298508
"2471"	-2.66400450906313	7.79520878414522	4.5053069500865	0.0423039230872404	0.245315531623421	2471	0.243825399908868	"CD16 NK"	0.989221556886228
"1198"	1.47733497578504	7.60915208591053	4.49493436517942	0.0423581761483365	0.245315531623421	1198	0.243825399908868	"CD8 Activated"	0.918149466192171
"578"	1.38849373008326	7.1997366284035	4.49271687175997	0.0424036728652133	0.245315531623421	578	0.243825399908868	"CD4 Activated"	0.945263157894737
"912"	-2.26258056728227	7.59255575153502	4.50011583201214	0.0424148324010177	0.245315531623421	912	0.243825399908868	"Mixed"	0.634961439588689
"2004"	1.64501985175987	7.2136091589948	4.49637982000406	0.0424948526857857	0.245315531623421	2004	0.243825399908868	"Mixed"	0.6
"4879"	-1.37075784992567	7.40055638846648	4.48071877398401	0.0426619842230768	0.245315531623421	4879	0.243825399908868	"Mixed"	0.45372460496614
"475"	1.66993528539369	7.97945325816524	4.48845059686727	0.0426652413906671	0.245315531623421	475	0.243825399908868	"CD4 Naive"	0.97979797979798
"1783"	-2.08663459673637	8.26763890875277	4.48825388047931	0.0426694781951416	0.245315531623421	1783	0.243825399908868	"CD8 Activated"	0.991215226939971
"2299"	1.83698341201205	7.81413064218493	4.48727085335906	0.0426906572641816	0.245315531623421	2299	0.243825399908868	"CD16 NK"	0.938144329896907
"22"	-1.54447399690136	8.31609634555297	4.47897129690367	0.0426997515775565	0.245315531623421	22	0.243825399908868	"Mixed"	0.639549436795995
"5402"	-1.47901555840238	7.15693574220644	4.47678121502597	0.0427471370664208	0.245315531623421	5402	0.243825399908868	"CD16 NK"	0.965034965034965
"309"	1.80210687902752	8.33701356827101	4.48394030171288	0.0427624999017867	0.245315531623421	309	0.243825399908868	"CD8 Activated"	0.992647058823529
"469"	-3.05367474829688	7.28713372240354	4.48208561285066	0.042802565155652	0.245315531623421	469	0.243909652665947	"CD14 Monocytes"	0.85121107266436
"5410"	-2.81433529371997	7.30321506584672	4.47544515366624	0.0429463552226803	0.245794001693527	5410	0.244534139247549	"CD16 NK"	0.909090909090909
"2508"	-1.87764082733016	7.18477882175689	4.47402912316767	0.042977086718148	0.245794001693527	2508	0.244537936083208	"CD8 Activated"	0.969613259668508
"2576"	-2.0541936819764	7.00203179526792	4.47207615217094	0.0430195112466318	0.245794001693527	2576	0.244585742124287	"CD8 Activated"	0.981818181818182
"1226"	-1.89709646987452	7.71102566358386	4.45786401427053	0.0433296460132609	0.247310221305027	1226	0.246189272218142	"CD14 Monocytes"	0.830882352941177
"3459"	1.36190793979901	6.63741721430857	4.44854274250391	0.0433891022872257	0.24739400426927	3459	0.246219714383877	"CD4 Activated"	0.72791519434629
"167"	1.58406414919896	7.87942899750991	4.44556869367244	0.0435561030072533	0.247719538463167	167	0.246679219161904	"CD8 Activated"	0.939490445859873
"2417"	-1.37527367753092	7.84771555939435	4.43883079945406	0.0435775744611335	0.247719538463167	2417	0.246679219161904	"Mixed"	0.662068965517241
"3854"	1.31176325600349	6.56594327598768	4.43868928798847	0.0435807043232938	0.247719538463167	3854	0.246679219161904	"Mixed"	0.616788321167883
"5101"	-2.05112370699297	7.84468517123518	4.44241095652199	0.0436696790289247	0.247862748295658	5101	0.246679219161904	"CD16 NK"	0.735849056603774
"1972"	1.64412028202385	7.66501294599612	4.43951646962048	0.0437336988827654	0.247862748295658	1972	0.246679219161904	"CD4 Naive"	0.96685878962536
"3927"	-2.87143519547155	7.45217241618739	4.43796654105345	0.0437680228157315	0.247862748295658	3927	0.246679219161904	"CD16 NK"	0.899082568807339
"1038"	1.52560927440349	7.36624314601332	4.42967998416962	0.0438184624098566	0.247862748295658	1038	0.246679219161904	"CD8 Naive"	0.961460446247465
"2970"	-2.9147019754574	8.09804259391727	4.43516189837327	0.0438302090651326	0.247862748295658	2970	0.246679219161904	"CD8 Naive"	0.962162162162162
"4903"	-1.63282118195922	7.72748703923654	4.42055035397083	0.0440057566224542	0.248601027954049	4903	0.247316924228701	"CD4 Naive"	0.940726577437858
"4850"	-1.6585963853223	7.68041362860531	4.41835909314609	0.0440663471322019	0.248689037697054	4850	0.247465387564815	"CD16 NK"	0.995934959349594
"1158"	-2.58524836284711	7.30010091886392	4.42128729171624	0.0441392919449041	0.248694240833688	1158	0.247471617509129	"CD14 Monocytes"	0.990566037735849
"1686"	-2.58580482435956	8.29616769213525	4.41922411617638	0.0441854594145503	0.248694240833688	1686	0.247471617509129	"CD4 Activated"	0.821997105643994
"1698"	-1.56150768408924	7.72057110273575	4.40938314360275	0.0442342841043886	0.248694240833688	1698	0.247471617509129	"CD16 NK"	0.940357852882704
"377"	-2.18977424806174	8.12466731793612	4.41547019396134	0.0442695981656218	0.248694240833688	377	0.247471617509129	"CD8 Naive"	0.958949096880131
"4386"	1.42338344847135	7.55823667669251	4.40565394459848	0.0443182289182694	0.248694240833688	4386	0.247471617509129	"CD8 Naive"	0.968174204355109
"86"	-1.27470010244443	7.41802174472661	4.40480585070704	0.0443373442934268	0.248694240833688	86	0.247471617509129	"CD56 NK"	0.966666666666667
"4649"	-1.23837619906179	7.24219449335915	4.39346413179705	0.0445938589228328	0.249615995898208	4649	0.24858333971112	"Intermediate Monocytes"	0.894977168949772
"1450"	-1.54716421548292	6.76621313221234	4.39552349076934	0.0446234790857308	0.249615995898208	1450	0.24858333971112	"Intermediate Monocytes"	0.973856209150327
"4925"	1.56264302253721	7.58655487799798	4.39471172664504	0.0446543545531352	0.249615995898208	4925	0.24858333971112	"CD4 Naive"	0.888048411497731
"732"	-2.10371648464947	7.14511107456474	4.39625845239527	0.044702996828179	0.249615995898208	732	0.248626906735796	"CD8 Activated"	0.994334277620397
"2506"	-1.89736548608404	7.33641619826409	4.39467818907387	0.0447388553065391	0.249615995898208	2506	0.248626906735796	"Mixed"	0.666666666666667
"14"	-1.96634237302099	8.0136937808593	4.38838360626917	0.0448820060357401	0.249615995898208	14	0.248626906735796	"CD8 Activated"	0.989247311827957
"2031"	1.89957808753218	7.00742635929082	4.38675043497324	0.0449192305323634	0.249615995898208	2031	0.248626906735796	"CD4 Naive"	0.996610169491525
"361"	1.71579299179856	7.3086331277514	4.38551787447511	0.0449473467111196	0.249615995898208	361	0.248626906735796	"MAIT"	0.934924078091106
"5414"	1.68637686706045	7.79772236288556	4.38515960366728	0.044955522963848	0.249615995898208	5414	0.248626906735796	"CD8 Activated"	0.98546511627907
"1162"	1.29729685333985	8.29323784842843	4.37407102613026	0.0450362952341373	0.249615995898208	1162	0.248626906735796	"CD8 Activated"	0.987138263665595
"4067"	1.53831037455575	8.10144959121937	4.37726412946916	0.0450411654199125	0.249615995898208	4067	0.248626906735796	"CD4 Naive"	0.981108312342569
"3228"	-1.65775275378035	7.96058265658248	4.37548152678363	0.045043827676111	0.249615995898208	3228	0.248626906735796	"CD16 NK"	0.945848375451264
"4892"	-1.28284601216572	7.15634787494902	4.3625051055537	0.0453024793367371	0.250675017611158	4892	0.249758715925255	"Mixed"	0.457831325301205
"1044"	1.70892186153283	8.26907391078376	4.36901559949362	0.0453256728676102	0.250675017611158	1044	0.249758715925255	"CD8 Activated"	0.970464135021097
"1994"	-1.46387691815844	7.68330021560342	4.35386954669009	0.045502361396577	0.250795027415791	1994	0.2497693423205	"Mixed"	0.488454706927176
"4082"	-1.60043103654877	6.97117242983222	4.35814493916528	0.0455183884828702	0.250795027415791	4082	0.2497693423205	"Mixed"	0.455197132616487
"4653"	-1.62007671629468	7.67178740977546	4.35286917433573	0.0455476127957746	0.250795027415791	4653	0.2497693423205	"CD4 Activated"	0.79080118694362
"5037"	1.40932399428495	8.01236183321384	4.35178896288434	0.045550665648337	0.250795027415791	5037	0.2497693423205	"CD4 Naive"	0.977983777520278
"3726"	-2.36899955746028	7.51936317023035	4.35449922533375	0.0456613978995649	0.250795027415791	3726	0.2497693423205	"CD14 Monocytes"	0.995169082125604
"567"	1.20214244666302	7.44560308773872	4.34627627088453	0.0456789275611373	0.250795027415791	567	0.2497693423205	"CD4 Naive"	0.994402985074627
"2156"	-2.3208672064352	7.54009935384507	4.35233718536351	0.0457116361744814	0.250795027415791	2156	0.2497693423205	"CD8 Activated"	0.978062157221207
"3207"	-2.0326313997067	7.7386485776286	4.35113542988612	0.0457395873474245	0.250795027415791	3207	0.2497693423205	"CD16 NK"	0.98921832884097
"1079"	-2.08174453107889	7.22156321092186	4.35043413547852	0.0457559072642746	0.250795027415791	1079	0.2497693423205	"CD16 NK"	0.851239669421488
"4719"	1.34798579327651	7.37199543705368	4.33910817307728	0.0458463053491699	0.251041463879251	4719	0.249817470546967	"CD8 Activated"	0.968684759916493
"714"	1.57682967851574	7.71634494679903	4.33974180444247	0.0459609304110679	0.251151036744581	714	0.249817470546967	"CD4 Naive"	0.946624803767661
"5068"	-2.11229472093405	7.93846023680924	4.33912440616377	0.046019993404231	0.251151036744581	5068	0.249817470546967	"CD4 Naive"	0.777985074626866
"3772"	1.30040205964543	6.91149652094522	4.33101183751087	0.0460361773776263	0.251151036744581	3772	0.249817470546967	"CD4 Naive"	0.784023668639053
"3625"	-2.27792488253649	8.10996955499923	4.33792305258139	0.0460481448366083	0.251151036744581	3625	0.249817470546967	"CD4 Activated"	0.926948051948052
"980"	-1.43146845633635	7.3679562173877	4.31905389089563	0.0463182098322942	0.252374861265706	980	0.251148671677045	"Intermediate Monocytes"	0.995283018867924
"3155"	-1.34369048280786	7.5187961619079	4.3006917948379	0.046755030237761	0.254313461319325	3155	0.253268618558557	"Mixed"	0.522167487684729
"5173"	-2.07127884079409	7.26116441449002	4.3075592665858	0.0467660591313003	0.254313461319325	5173	0.253268618558557	"Mixed"	0.498392282958199
"2679"	1.32657617699155	7.76878097918727	4.29196556155772	0.0469642235305644	0.254708185941164	2679	0.253539555361768	"CD8 Activated"	0.990140845070423
"2280"	1.40977149340582	7.6655099810728	4.29194140358895	0.0469648041092713	0.254708185941164	2280	0.253539555361768	"CD4 Naive"	0.938931297709924
"2292"	1.30985001137115	7.83011549666599	4.28997425178279	0.0470121066499066	0.254708185941164	2292	0.253539555361768	"Mixed"	0.53359173126615
"308"	-1.93263637841719	7.70340007588666	4.29681578499449	0.0470230497122148	0.254708185941164	308	0.253539555361768	"CD8 Activated"	0.993231810490694
"3526"	1.43115280873533	8.09309000737616	4.28667342004749	0.0470962553151148	0.254854858585709	3526	0.253708880459782	"CD8 Activated"	0.953626634958383
"3548"	-2.04557819117495	7.48595375825221	4.28335505883097	0.0473472581741543	0.255962427996284	3548	0.254705052404471	"CD4 Naive"	0.834905660377358
"440"	-1.80256482411599	7.91454021905635	4.27847140628704	0.0474654976000551	0.256166196336742	440	0.254884005733208	"CD16 NK"	0.932982917214192
"5217"	-2.06463298125153	8.38376155273438	4.27796898216179	0.0474776805518233	0.256166196336742	5217	0.254884005733208	"CD8 Naive"	0.987234042553191
"4135"	1.38545031789682	7.93293957621596	4.26630582739984	0.0475854126953636	0.256328048235053	4135	0.254962989463203	"Mixed"	0.675990675990676
"1309"	-2.10408883103545	8.21023324298601	4.27291329134386	0.0476004665138759	0.256328048235053	1309	0.254962989463203	"CD8 Activated"	0.871544715447155
"4057"	-2.15754547950323	7.43660860891553	4.26634980029008	0.047760399390985	0.256561716832592	4057	0.254962989463203	"Mixed"	0.687296416938111
"4422"	1.16494125820978	8.26293584839624	4.25639967981972	0.0478276666956722	0.256561716832592	4422	0.254962989463203	"CD4 Naive"	0.949588477366255
"3444"	-2.49593742292693	7.83046919936222	4.26356790681356	0.0478283662732044	0.256561716832592	3444	0.254962989463203	"CD8 Activated"	0.992732558139535
"4585"	2.11856434717425	7.43161197724142	4.2635172411162	0.0478296051289719	0.256561716832592	4585	0.254962989463203	"CD8 Activated"	1
"1362"	1.83159082512524	8.00986538808893	4.25345453689298	0.0480763634165185	0.257581754966453	1362	0.255987949834685	"CD8 Activated"	0.988943488943489
"2787"	1.54169868796848	7.09075696023711	4.25056624150202	0.0481474518552973	0.257581754966453	2787	0.255987949834685	"CD8 Naive"	0.805333333333333
"5059"	-2.19375432867482	7.01991037476887	4.24886268131004	0.048189435739911	0.257581754966453	5059	0.255987949834685	"CD16 NK"	1
"3070"	1.44941240271591	7.03549823973802	4.24560910670797	0.0482062506127262	0.257581754966453	3070	0.255987949834685	"Mixed"	0.375647668393782
"3372"	2.01309299406261	7.17148058414227	4.24508561363509	0.0482826661952183	0.25774080263631	3372	0.256193669130069	"CD8 Activated"	0.994962216624685
"1525"	-1.41912044214435	7.1945882555824	4.22692278863164	0.0485566702658058	0.258917955382372	1525	0.257336755714366	"CD4 Activated"	0.790123456790123
"1824"	1.33386814932334	7.54436296589166	4.22456408485701	0.0486155360334301	0.258917955382372	1824	0.257336755714366	"CD4 Naive"	0.743103448275862
"5311"	1.59055760609539	7.47377644618215	4.22932892968985	0.0486571893018566	0.258917955382372	5311	0.257359011672002	"CD8 Activated"	0.964912280701754
"1372"	1.74907139805456	7.14169557991057	4.22865245688128	0.0486906345053908	0.258917955382372	1372	0.257360115754144	"CD16 Monocytes"	1
"2488"	-1.57052584917877	8.27932456942777	4.21601331156692	0.0488634503414756	0.259587079939089	2488	0.257922336149961	"Mixed"	0.51
"5383"	-1.7983894733485	7.15041590575694	4.21750580166636	0.0489695448080042	0.259900802175046	5383	0.258344599870668	"Intermediate Monocytes"	0.945409429280397
"4213"	-1.19668222913102	7.75529042134479	4.20648567271431	0.0490693607370829	0.260099036719939	4213	0.258442445998331	"CD4 Activated"	0.710365853658537
"4079"	1.35788851989772	7.71289308301953	4.20523030604146	0.0491010489228772	0.260099036719939	4079	0.258442445998331	"Mixed"	0.475862068965517
"1290"	1.46554008356072	7.7117767676067	4.20333555895186	0.0491837089497584	0.260287348608635	1290	0.258567632670269	"CD4 Activated"	0.829479768786127
"2693"	1.37193321379202	7.98365491145845	4.19811653113742	0.049281046694493	0.260552902379975	2693	0.258854188092501	"CD8 Activated"	0.894243641231593
"2027"	-2.49433219409776	7.5945493504498	4.19958703565782	0.0494216428292436	0.261046440374351	2027	0.25941715356213	"CD14 Monocytes"	0.996575342465753
"1717"	-2.5314322357074	7.25850719215675	4.19632223046925	0.0495045149059154	0.261174761014351	1717	0.259507579876626	"CD14 Monocytes"	1
"3654"	1.7149373566664	7.42595076959615	4.19490727103972	0.0495404795553013	0.261174761014351	3654	0.259507579876626	"CD4 Naive"	0.980603448275862
"222"	-2.57354237111107	7.88039903309498	4.18819523545123	0.0497114793193776	0.261562261768911	222	0.259952574349509	"Activated B Cells"	0.898520084566596
"4220"	-1.49189459190098	7.30784060216518	4.17901399630662	0.0497680362519301	0.261562261768911	4220	0.259952574349509	"CD56 NK"	0.959885386819484
"954"	1.88995768412815	7.6136690776667	4.18201423925148	0.0498695317714583	0.261562261768911	954	0.259952574349509	"CD16 NK"	0.996343692870201
"4223"	-1.48742155282308	7.50273007173545	4.17504053481665	0.0498700049768922	0.261562261768911	4223	0.259952574349509	"CD4 Activated"	0.771764705882353
"1201"	1.13123065502783	7.72678031105863	4.17456039493226	0.0498823422779385	0.261562261768911	1201	0.259952574349509	"CD8 Activated"	0.808846761453397
"3166"	1.29519600558755	6.79984349387386	4.17413431157054	0.0498980314759154	0.261562261768911	3166	0.259952574349509	"Mixed"	0.569014084507042
"2332"	-2.76411112412624	8.10055265266243	4.17701240700463	0.0499978420705992	0.261837040227546	2332	0.260185626788702	"CD8 Naive"	0.94316163410302
"4149"	-1.44044512731746	7.29977981859697	4.16299954921488	0.0501804289192855	0.262544384260466	4149	0.260937163217401	"CD16 NK"	0.946938775510204
"674"	-1.46803297427694	7.43791220601696	4.16099781282632	0.0502322431259913	0.262566833747495	674	0.261000906762197	"CD56 NK"	0.997361477572559
"5346"	1.45947348923465	7.69409201332962	4.15777624195754	0.0503507858420481	0.262688140608816	5346	0.261000906762197	"CD4 Naive"	0.976708074534162
"2493"	-2.18443025084813	7.35206727636014	4.16196121680583	0.0503861694996605	0.262688140608816	2493	0.261000906762197	"CD14 Monocytes"	0.966457023060797
"187"	1.35746836116928	7.8879975654614	4.15460620394717	0.0503980867050398	0.262688140608816	187	0.261000906762197	"Mixed"	0.53202614379085
"2306"	1.82828036700213	7.22576661800449	4.15705976936794	0.0505133536640382	0.263040790757598	2306	0.261376783896934	"Activated B Cells"	0.872679045092838
